"ZmPla1.2","ZmPla1.2_raw","experiment","plate","well","barcode","tube_num_full","tube_num","tissue_key","tissue","ID","temp_tx","fertilizer_tx","tray","pot","line","source","tissue_stage","date_planted","emergence_date","unique_id","harvest_date","genotype","inv4m_genotype","uniqueID","file","Filename","fastqc","Total_Sequences","samp","full_geno","group"
4.4096140005946,19,"gc72","3","C7","ILLSINHA54",221,221,0,"V3 Leaf tissue","gc72242","cold","high",4,4,"F1",NA,"V3","3/2/2017","3/8/2017","cold_4_4_V3","3/23/2017","F1","H","gc72242_0","GC72_P3_ILLSINHA54_1.fq.gz","GC72_P3_ILLSINHA54_1.fq.gz","pass",1676439,"GC72_P3_ILLSINHA54","F1_H","cold_F1_H"
4.94045120718684,44,"gc72","3","B7","ILLSINHA55",219,219,0,"V3 Leaf tissue","gc72258","cold","high",5,3,"PT",NA,"V3","3/2/2017","3/8/2017","cold_5_3_V3","3/23/2017","PT","Inv4m","gc72258_0","GC72_P3_ILLSINHA55_1.fq.gz","GC72_P3_ILLSINHA55_1.fq.gz","pass",2650503,"GC72_P3_ILLSINHA55","PT_Inv4m","cold_PT_Inv4m"
-1.13576940926662,0,"gc72","3","A7","ILLSINHA56",219.1,219,1,"V3 Primary root","gc72258","cold","high",5,3,"PT",NA,"V3","3/2/2017","3/8/2017","cold_5_3_V3","3/23/2017","PT","Inv4m","gc72258_1","GC72_P3_ILLSINHA56_1.fq.gz","GC72_P3_ILLSINHA56_1.fq.gz","pass",2588564,"GC72_P3_ILLSINHA56","PT_Inv4m","cold_PT_Inv4m"
-2.34584148809772,0,"gc72","3","H8","ILLSINHA57",235.1,235,1,"V3 Primary root","gc72212","cold","high",2,7,"B73",NA,"V3","3/2/2017","3/13/2017","cold_2_7_V3","3/24/2017","B73","B73","gc72212_1","GC72_P3_ILLSINHA57_1.fq.gz","GC72_P3_ILLSINHA57_1.fq.gz","pass",5078326,"GC72_P3_ILLSINHA57","B73_B73","cold_B73_B73"
-2.30464157873628,0,"gc72","3","G8","ILLSINHA58",221.1,221,1,"V3 Primary root","gc72242","cold","high",4,4,"F1",NA,"V3","3/2/2017","3/8/2017","cold_4_4_V3","3/23/2017","F1","H","gc72242_1","GC72_P3_ILLSINHA58_1.fq.gz","GC72_P3_ILLSINHA58_1.fq.gz","pass",4390333,"GC72_P3_ILLSINHA58","F1_H","cold_F1_H"
3.69373633978849,10,"gc72","3","F8","ILLSINHA59",224,224,0,"V3 Leaf tissue","gc72344","cold","low",10,1,"F1",NA,"V3","3/2/2017","3/9/2017","cold_10_1_V3","3/23/2017","F1","H","gc72344_0","GC72_P3_ILLSINHA59_1.fq.gz","GC72_P3_ILLSINHA59_1.fq.gz","pass",1690383,"GC72_P3_ILLSINHA59","F1_H","cold_F1_H"
3.06804524377435,0,"gc72","3","E8","ILLSINHA60",276,276,0,"V3 Leaf tissue","gc72352","cold","low",10,5,"PT",NA,"V3","3/2/2017","3/13/2017","cold_10_5_V3","3/28/2017","PT","Inv4m","gc72352_0","GC72_P3_ILLSINHA60_1.fq.gz","GC72_P3_ILLSINHA60_1.fq.gz","pass",190084,"GC72_P3_ILLSINHA60","PT_Inv4m","cold_PT_Inv4m"
5.51475010936595,123,"gc72","3","D8","ILLSINHA61",283,283,0,"V3 Leaf tissue","gc72338","cold","low",9,7,"B73",NA,"V3","3/2/2017","3/8/2017","cold_9_7_V3","3/28/2017","B73","B73","gc72338_0","GC72_P3_ILLSINHA61_1.fq.gz","GC72_P3_ILLSINHA61_1.fq.gz","pass",4878534,"GC72_P3_ILLSINHA61","B73_B73","cold_B73_B73"
-1.3337282954956,0,"gc72","3","C8","ILLSINHA62",276.1,276,1,"V3 Primary root","gc72352","cold","low",10,5,"PT",NA,"V3","3/2/2017","3/13/2017","cold_10_5_V3","3/28/2017","PT","Inv4m","gc72352_1","GC72_P3_ILLSINHA62_1.fq.gz","GC72_P3_ILLSINHA62_1.fq.gz","pass",2414490,"GC72_P3_ILLSINHA62","PT_Inv4m","cold_PT_Inv4m"
0.898515320028797,0,"gc72","3","B8","ILLSINHA63",224.1,224,1,"V3 Primary root","gc72344","cold","low",10,1,"F1",NA,"V3","3/2/2017","3/9/2017","cold_10_1_V3","3/23/2017","F1","H","gc72344_1","GC72_P3_ILLSINHA63_1.fq.gz","GC72_P3_ILLSINHA63_1.fq.gz","pass",652947,"GC72_P3_ILLSINHA63","F1_H","cold_F1_H"
0.377322703661273,2,"gc72","3","A8","ILLSINHA64",283.1,283,1,"V3 Primary root","gc72338","cold","low",9,7,"B73",NA,"V3","3/2/2017","3/8/2017","cold_9_7_V3","3/28/2017","B73","B73","gc72338_1","GC72_P3_ILLSINHA64_1.fq.gz","GC72_P3_ILLSINHA64_1.fq.gz","pass",3494606,"GC72_P3_ILLSINHA64","B73_B73","cold_B73_B73"
1.15744898288233,0,"gc73","4","D5","ILLSINHA37",84,84,0,"V3 Leaf tissue","gc73026","warm","high",2,4,"F1",NA,"V3","4/21/2017","4/24/2017","warm_2_4_V3","5/2/2017","F1","H","gc73026_0","GC73_P4_ILLSINHA37_1.fq.gz","GC73_P4_ILLSINHA37_1.fq.gz","pass",517569,"GC73_P4_ILLSINHA37","F1_H","warm_F1_H"
2.92948799591903,1,"gc73","4","C5","ILLSINHA38",105,105,0,"V3 Leaf tissue","gc73056","warm","high",4,1,"PT",NA,"V3","4/21/2017","4/25/2017","warm_4_1_V3","5/2/2017","PT","Inv4m","gc73056_0","GC73_P4_ILLSINHA38_1.fq.gz","GC73_P4_ILLSINHA38_1.fq.gz","pass",739340,"GC73_P4_ILLSINHA38","PT_Inv4m","warm_PT_Inv4m"
3.45231078165103,3,"gc73","4","B5","ILLSINHA39",156,156,0,"V3 Leaf tissue","gc73052","warm","high",3,8,"B73",NA,"V3","4/21/2017","4/25/2017","warm_3_8_V3","5/3/2017","B73","B73","gc73052_0","GC73_P4_ILLSINHA39_1.fq.gz","GC73_P4_ILLSINHA39_1.fq.gz","pass",703649,"GC73_P4_ILLSINHA39","B73_B73","warm_B73_B73"
-2.76096780229462,0,"gc73","4","A5","ILLSINHA40",105.1,105,1,"V3 Primary root","gc73056","warm","high",4,1,"PT",NA,"V3","4/21/2017","4/25/2017","warm_4_1_V3","5/2/2017","PT","Inv4m","gc73056_1","GC73_P4_ILLSINHA40_1.fq.gz","GC73_P4_ILLSINHA40_1.fq.gz","pass",6869374,"GC73_P4_ILLSINHA40","PT_Inv4m","warm_PT_Inv4m"
-0.0109730770655861,4,"gc73","4","H6","ILLSINHA41",84.1,84,1,"V3 Primary root","gc73026","warm","high",2,4,"F1",NA,"V3","4/21/2017","4/24/2017","warm_2_4_V3","5/2/2017","F1","H","gc73026_1","GC73_P4_ILLSINHA41_1.fq.gz","GC73_P4_ILLSINHA41_1.fq.gz","pass",8376208,"GC73_P4_ILLSINHA41","F1_H","warm_F1_H"
-0.898190051762488,0,"gc73","4","G6","ILLSINHA42",156.1,156,1,"V3 Primary root","gc73052","warm","high",3,8,"B73",NA,"V3","4/21/2017","4/25/2017","warm_3_8_V3","5/3/2017","B73","B73","gc73052_1","GC73_P4_ILLSINHA42_1.fq.gz","GC73_P4_ILLSINHA42_1.fq.gz","pass",1604660,"GC73_P4_ILLSINHA42","B73_B73","warm_B73_B73"
3.39614680697116,4,"gc73","4","F6","ILLSINHA43",159,159,0,"V3 Leaf tissue","gc73148","warm","low",9,2,"F1",NA,"V3","4/21/2017","4/25/2017","warm_9_2_V3","5/4/2017","F1","H","gc73148_0","GC73_P4_ILLSINHA43_1.fq.gz","GC73_P4_ILLSINHA43_1.fq.gz","pass",960862,"GC73_P4_ILLSINHA43","F1_H","warm_F1_H"
5.81629020344543,73,"gc73","4","E6","ILLSINHA44",119,119,0,"V3 Leaf tissue","gc73154","warm","low",9,5,"PT",NA,"V3","4/21/2017","4/25/2017","warm_9_5_V3","5/2/2017","PT","Inv4m","gc73154_0","GC73_P4_ILLSINHA44_1.fq.gz","GC73_P4_ILLSINHA44_1.fq.gz","pass",2563413,"GC73_P4_ILLSINHA44","PT_Inv4m","warm_PT_Inv4m"
1.80046654339267,0,"gc73","4","D6","ILLSINHA45",129,129,0,"V3 Leaf tissue","gc73176","warm","low",10,7,"B73",NA,"V3","4/21/2017","4/25/2017","warm_10_7_V3","5/2/2017","B73","B73","gc73176_0","GC73_P4_ILLSINHA45_1.fq.gz","GC73_P4_ILLSINHA45_1.fq.gz","pass",273581,"GC73_P4_ILLSINHA45","B73_B73","warm_B73_B73"
0.344619436981051,1,"gc73","4","C6","ILLSINHA46",119.1,119,1,"V3 Primary root","gc73154","warm","low",9,5,"PT",NA,"V3","4/21/2017","4/25/2017","warm_9_5_V3","5/2/2017","PT","Inv4m","gc73154_1","GC73_P4_ILLSINHA46_1.fq.gz","GC73_P4_ILLSINHA46_1.fq.gz","pass",2492717,"GC73_P4_ILLSINHA46","PT_Inv4m","warm_PT_Inv4m"
-2.62007574577168,0,"gc73","4","B6","ILLSINHA47",129.1,129,1,"V3 Primary root","gc73176","warm","low",10,7,"B73",NA,"V3","4/21/2017","4/25/2017","warm_10_7_V3","5/2/2017","B73","B73","gc73176_1","GC73_P4_ILLSINHA47_1.fq.gz","GC73_P4_ILLSINHA47_1.fq.gz","pass",5619005,"GC73_P4_ILLSINHA47","B73_B73","warm_B73_B73"
-2.06663139351739,0,"gc73","4","A6","ILLSINHA48",159.1,159,1,"V3 Primary root","gc73148","warm","low",9,2,"F1",NA,"V3","4/21/2017","4/25/2017","warm_9_2_V3","5/4/2017","F1","H","gc73148_1","GC73_P4_ILLSINHA48_1.fq.gz","GC73_P4_ILLSINHA48_1.fq.gz","pass",4198327,"GC73_P4_ILLSINHA48","F1_H","warm_F1_H"
0.78163916807032,4,"gc73","4","H7","ILLSINHA49",247.1,247,1,"V3 Primary root","gc73340","cold","low",9,8,"PT",NA,"V3","4/21/2017","4/28/2017","cold_9_8_V3","5/12/2017","PT","Inv4m","gc73340_1","GC73_P4_ILLSINHA49_1.fq.gz","GC73_P4_ILLSINHA49_1.fq.gz","pass",4890020,"GC73_P4_ILLSINHA49","PT_Inv4m","cold_PT_Inv4m"
-1.91121824993254,1,"gc73","4","G7","ILLSINHA50",293.1,293,1,"V3 Primary root","gc73342","cold","low",9,9,"B73",NA,"V3","4/21/2017","4/30/2017","cold_9_9_V3","5/15/2017","B73","B73","gc73342_1","GC73_P4_ILLSINHA50_1.fq.gz","GC73_P4_ILLSINHA50_1.fq.gz","pass",10188909,"GC73_P4_ILLSINHA50","B73_B73","cold_B73_B73"
-0.290083699246299,1,"gc73","4","F7","ILLSINHA51",290.1,290,1,"V3 Primary root","gc73332","cold","low",9,4,"F1",NA,"V3","4/21/2017","4/28/2017","cold_9_4_V3","5/15/2017","F1","H","gc73332_1","GC73_P4_ILLSINHA51_1.fq.gz","GC73_P4_ILLSINHA51_1.fq.gz","pass",3199057,"GC73_P4_ILLSINHA51","F1_H","cold_F1_H"
5.79824275084374,122,"gc73","4","A11","ILLSINHA88",242,242,0,"V3 Leaf tissue","gc73212","cold","high",2,7,"F1",NA,"V3","4/21/2017","4/28/2017","cold_2_7_V3","5/12/2017","F1","H","gc73212_0","GC73_P4_ILLSINHA88_1.fq.gz","GC73_P4_ILLSINHA88_1.fq.gz","pass",4706340,"GC73_P4_ILLSINHA88","F1_H","cold_F1_H"
3.98543536381983,0,"gc73","4","H12","ILLSINHA89",248,248,0,"V3 Leaf tissue","gc73190","cold","high",1,5,"PT",NA,"V3","4/21/2017","4/27/2017","cold_1_5_V3","5/12/2017","PT","Inv4m","gc73190_0","GC73_P4_ILLSINHA89_1.fq.gz","GC73_P4_ILLSINHA89_1.fq.gz","pass",160880,"GC73_P4_ILLSINHA89","PT_Inv4m","cold_PT_Inv4m"
5.37385129989353,55,"gc73","4","G12","ILLSINHA90",296,296,0,"V3 Leaf tissue","gc73226","cold","high",3,5,"B73",NA,"V3","4/21/2017","4/28/2017","cold_3_5_V3","5/16/2017","B73","B73","gc73226_0","GC73_P4_ILLSINHA90_1.fq.gz","GC73_P4_ILLSINHA90_1.fq.gz","pass",2975960,"GC73_P4_ILLSINHA90","B73_B73","cold_B73_B73"
-0.677764950180496,2,"gc73","4","F12","ILLSINHA91",248.1,248,1,"V3 Primary root","gc73190","cold","high",1,5,"PT",NA,"V3","4/21/2017","4/27/2017","cold_1_5_V3","5/12/2017","PT","Inv4m","gc73190_1","GC73_P4_ILLSINHA91_1.fq.gz","GC73_P4_ILLSINHA91_1.fq.gz","pass",7546944,"GC73_P4_ILLSINHA91","PT_Inv4m","cold_PT_Inv4m"
-2.3330083918023,0,"gc73","4","E12","ILLSINHA92",242.1,242,1,"V3 Primary root","gc73212","cold","high",2,7,"F1",NA,"V3","4/21/2017","4/28/2017","cold_2_7_V3","5/12/2017","F1","H","gc73212_1","GC73_P4_ILLSINHA92_1.fq.gz","GC73_P4_ILLSINHA92_1.fq.gz","pass",5228851,"GC73_P4_ILLSINHA92","F1_H","cold_F1_H"
-2.89853994724191,0,"gc73","4","D12","ILLSINHA93",296.1,296,1,"V3 Primary root","gc73226","cold","high",3,5,"B73",NA,"V3","4/21/2017","4/28/2017","cold_3_5_V3","5/16/2017","B73","B73","gc73226_1","GC73_P4_ILLSINHA93_1.fq.gz","GC73_P4_ILLSINHA93_1.fq.gz","pass",6927219,"GC73_P4_ILLSINHA93","B73_B73","cold_B73_B73"
5.16817866462162,9,"gc73","4","C12","ILLSINHA94",290,290,0,"V3 Leaf tissue","gc73332","cold","low",9,4,"F1",NA,"V3","4/21/2017","4/28/2017","cold_9_4_V3","5/15/2017","F1","H","gc73332_0","GC73_P4_ILLSINHA94_1.fq.gz","GC73_P4_ILLSINHA94_1.fq.gz","pass",1103460,"GC73_P4_ILLSINHA94","F1_H","cold_F1_H"
4.38622629689804,20,"gc73","4","B12","ILLSINHA95",247,247,0,"V3 Leaf tissue","gc73340","cold","low",9,8,"PT",NA,"V3","4/21/2017","4/28/2017","cold_9_8_V3","5/12/2017","PT","Inv4m","gc73340_0","GC73_P4_ILLSINHA95_1.fq.gz","GC73_P4_ILLSINHA95_1.fq.gz","pass",2244024,"GC73_P4_ILLSINHA95","PT_Inv4m","cold_PT_Inv4m"
7.07824128637175,21,"gc73","4","A12","ILLSINHA96",293,293,0,"V3 Leaf tissue","gc73342","cold","low",9,9,"B73",NA,"V3","4/21/2017","4/30/2017","cold_9_9_V3","5/15/2017","B73","B73","gc73342_0","GC73_P4_ILLSINHA96_1.fq.gz","GC73_P4_ILLSINHA96_1.fq.gz","pass",292612,"GC73_P4_ILLSINHA96","B73_B73","cold_B73_B73"
5.29698342777533,106,"gc73","5","H1","ILLSINHA1",122,122,0,"V3 Leaf tissue","gc73160","warm","low",9,8,"F1",NA,"V3","4/21/2017","4/25/2017","warm_9_8_V3","5/2/2017","F1","H","gc73160_0","GC73_P5_ILLSINHA1_1.fq.gz","GC73_P5_ILLSINHA1_1.fq.gz",NA,NA,"GC73_P5_ILLSINHA1","F1_H","warm_F1_H"
3.97430896547474,41,"gc73","5","G1","ILLSINHA2",120,120,0,"V3 Leaf tissue","gc73156","warm","low",9,6,"PT",NA,"V3","4/21/2017","4/24/2017","warm_9_6_V3","5/2/2017","PT","Inv4m","gc73156_0","GC73_P5_ILLSINHA2_1.fq.gz","GC73_P5_ILLSINHA2_1.fq.gz",NA,NA,"GC73_P5_ILLSINHA2","PT_Inv4m","warm_PT_Inv4m"
4.78899161588432,62,"gc73","5","F1","ILLSINHA3",127,127,0,"V3 Leaf tissue","gc73172","warm","low",10,5,"B73",NA,"V3","4/21/2017","4/26/2017","warm_10_5_V3","5/2/2017","B73","B73","gc73172_0","GC73_P5_ILLSINHA3_1.fq.gz","GC73_P5_ILLSINHA3_1.fq.gz",NA,NA,"GC73_P5_ILLSINHA3","B73_B73","warm_B73_B73"
-1.48027136398706,2,"gc73","5","E1","ILLSINHA4",127.1,127,1,"V3 Primary root","gc73172","warm","low",10,5,"B73",NA,"V3","4/21/2017","4/26/2017","warm_10_5_V3","5/2/2017","B73","B73","gc73172_1","GC73_P5_ILLSINHA4_1.fq.gz","GC73_P5_ILLSINHA4_1.fq.gz",NA,NA,"GC73_P5_ILLSINHA4","B73_B73","warm_B73_B73"
0.401129538087858,1,"gc73","5","D1","ILLSINHA5",120.1,120,1,"V3 Primary root","gc73156","warm","low",9,6,"PT",NA,"V3","4/21/2017","4/24/2017","warm_9_6_V3","5/2/2017","PT","Inv4m","gc73156_1","GC73_P5_ILLSINHA5_1.fq.gz","GC73_P5_ILLSINHA5_1.fq.gz",NA,NA,"GC73_P5_ILLSINHA5","PT_Inv4m","warm_PT_Inv4m"
-1.53116613863415,0,"gc73","5","C1","ILLSINHA6",122.1,122,1,"V3 Primary root","gc73160","warm","low",9,8,"F1",NA,"V3","4/21/2017","4/25/2017","warm_9_8_V3","5/2/2017","F1","H","gc73160_1","GC73_P5_ILLSINHA6_1.fq.gz","GC73_P5_ILLSINHA6_1.fq.gz",NA,NA,"GC73_P5_ILLSINHA6","F1_H","warm_F1_H"
4.70760569862472,5,"gc73","5","F6","ILLSINHA43",116,116,0,"V3 Leaf tissue","gc73086","warm","high",5,7,"PT",NA,"V3","4/21/2017","4/25/2017","warm_5_7_V3","5/2/2017","PT","Inv4m","gc73086_0","GC73_P5_ILLSINHA43_1.fq.gz","GC73_P5_ILLSINHA43_1.fq.gz","pass",499294,"GC73_P5_ILLSINHA43","PT_Inv4m","warm_PT_Inv4m"
3.36618338895055,18,"gc73","5","E6","ILLSINHA44",107,107,0,"V3 Leaf tissue","gc73064","warm","high",4,5,"F1",NA,"V3","4/21/2017","4/25/2017","warm_4_5_V3","5/2/2017","F1","H","gc73064_0","GC73_P5_ILLSINHA44_1.fq.gz","GC73_P5_ILLSINHA44_1.fq.gz","pass",3422070,"GC73_P5_ILLSINHA44","F1_H","warm_F1_H"
2.55625871148218,4,"gc73","5","D6","ILLSINHA45",115,115,0,"V3 Leaf tissue","gc73084","warm","high",5,6,"B73",NA,"V3","4/21/2017","4/26/2017","warm_5_6_V3","5/2/2017","B73","B73","gc73084_0","GC73_P5_ILLSINHA45_1.fq.gz","GC73_P5_ILLSINHA45_1.fq.gz","pass",1218344,"GC73_P5_ILLSINHA45","B73_B73","warm_B73_B73"
4.65971373146927,0,"gc73","5","C6","ILLSINHA46",107.1,107,1,"V3 Primary root","gc73064","warm","high",4,5,"F1",NA,"V3","4/21/2017","4/25/2017","warm_4_5_V3","5/2/2017","F1","H","gc73064_1","GC73_P5_ILLSINHA46_1.fq.gz","GC73_P5_ILLSINHA46_1.fq.gz","pass",32634,"GC73_P5_ILLSINHA46","F1_H","warm_F1_H"
-2.51460811134459,0,"gc73","5","B6","ILLSINHA47",116.1,116,1,"V3 Primary root","gc73086","warm","high",5,7,"PT",NA,"V3","4/21/2017","4/25/2017","warm_5_7_V3","5/2/2017","PT","Inv4m","gc73086_1","GC73_P5_ILLSINHA47_1.fq.gz","GC73_P5_ILLSINHA47_1.fq.gz","pass",4467546,"GC73_P5_ILLSINHA47","PT_Inv4m","warm_PT_Inv4m"
-3.49336689102273,0,"gc73","5","A6","ILLSINHA48",115.1,115,1,"V3 Primary root","gc73084","warm","high",5,6,"B73",NA,"V3","4/21/2017","4/26/2017","warm_5_6_V3","5/2/2017","B73","B73","gc73084_1","GC73_P5_ILLSINHA48_1.fq.gz","GC73_P5_ILLSINHA48_1.fq.gz","pass",8440585,"GC73_P5_ILLSINHA48","B73_B73","warm_B73_B73"
0.107739751803557,2,"gc73","5","H7","ILLSINHA49",299.1,299,1,"V3 Primary root","gc73262","cold","high",5,5,"F1",NA,"V3","4/21/2017","4/29/2017","cold_5_5_V3","5/16/2017","F1","H","gc73262_1","GC73_P5_ILLSINHA49_1.fq.gz","GC73_P5_ILLSINHA49_1.fq.gz","pass",3716657,"GC73_P5_ILLSINHA49","F1_H","cold_F1_H"
-1.16630227010284,2,"gc73","5","G7","ILLSINHA50",241.1,241,1,"V3 Primary root","gc73200","cold","high",2,1,"PT",NA,"V3","4/21/2017","4/27/2017","cold_2_1_V3","5/12/2017","PT","Inv4m","gc73200_1","GC73_P5_ILLSINHA50_1.fq.gz","GC73_P5_ILLSINHA50_1.fq.gz","pass",8540740,"GC73_P5_ILLSINHA50","PT_Inv4m","cold_PT_Inv4m"
-2.82395857700837,0,"gc73","5","F7","ILLSINHA51",264.1,264,1,"V3 Primary root","gc73206","cold","high",2,4,"B73",NA,"V3","4/21/2017","4/29/2017","cold_2_4_V3","5/15/2017","B73","B73","gc73206_1","GC73_P5_ILLSINHA51_1.fq.gz","GC73_P5_ILLSINHA51_1.fq.gz","pass",4962705,"GC73_P5_ILLSINHA51","B73_B73","cold_B73_B73"
5.72390507910366,34,"gc73","5","E7","ILLSINHA52",245,245,0,"V3 Leaf tissue","gc73328","cold","low",9,2,"F1",NA,"V3","4/21/2017","4/28/2017","cold_9_2_V3","5/12/2017","F1","H","gc73328_0","GC73_P5_ILLSINHA52_1.fq.gz","GC73_P5_ILLSINHA52_1.fq.gz","pass",1039337,"GC73_P5_ILLSINHA52","F1_H","cold_F1_H"
4.80256984426983,58,"gc73","5","D7","ILLSINHA53",284,284,0,"V3 Leaf tissue","gc73356","cold","low",10,7,"PT",NA,"V3","4/21/2017","4/28/2017","cold_10_7_V3","5/15/2017","PT","Inv4m","gc73356_0","GC73_P5_ILLSINHA53_1.fq.gz","GC73_P5_ILLSINHA53_1.fq.gz","pass",3202241,"GC73_P5_ILLSINHA53","PT_Inv4m","cold_PT_Inv4m"
4.49789193290365,0,"gc73","5","C7","ILLSINHA54",292,292,0,"V3 Leaf tissue","gc73336","cold","low",9,6,"B73",NA,"V3","4/21/2017","4/28/2017","cold_9_6_V3","5/15/2017","B73","B73","gc73336_0","GC73_P5_ILLSINHA54_1.fq.gz","GC73_P5_ILLSINHA54_1.fq.gz","pass",43237,"GC73_P5_ILLSINHA54","B73_B73","cold_B73_B73"
-2.57689391652002,1,"gc73","5","B7","ILLSINHA55",292.1,292,1,"V3 Primary root","gc73336","cold","low",9,6,"B73",NA,"V3","4/21/2017","4/28/2017","cold_9_6_V3","5/15/2017","B73","B73","gc73336_1","GC73_P5_ILLSINHA55_1.fq.gz","GC73_P5_ILLSINHA55_1.fq.gz","pass",13710012,"GC73_P5_ILLSINHA55","B73_B73","cold_B73_B73"
-2.51055858392134,0,"gc73","5","A7","ILLSINHA56",284.1,284,1,"V3 Primary root","gc73356","cold","low",10,7,"PT",NA,"V3","4/21/2017","4/28/2017","cold_10_7_V3","5/15/2017","PT","Inv4m","gc73356_1","GC73_P5_ILLSINHA56_1.fq.gz","GC73_P5_ILLSINHA56_1.fq.gz","pass",4539276,"GC73_P5_ILLSINHA56","PT_Inv4m","cold_PT_Inv4m"
5.40921544328867,0,"gc73","5","H8","ILLSINHA57",245.1,245,1,"V3 Primary root","gc73328","cold","low",9,2,"F1",NA,"V3","4/21/2017","4/28/2017","cold_9_2_V3","5/12/2017","F1","H","gc73328_1","GC73_P5_ILLSINHA57_1.fq.gz","GC73_P5_ILLSINHA57_1.fq.gz","pass",1041,"GC73_P5_ILLSINHA57","F1_H","cold_F1_H"
3.74361695856422,0,"gc73","5","C12","ILLSINHA94",241,241,0,"V3 Leaf tissue","gc73200","cold","high",2,1,"PT",NA,"V3","4/21/2017","4/27/2017","cold_2_1_V3","5/12/2017","PT","Inv4m","gc73200_0","GC73_P5_ILLSINHA94_1.fq.gz","GC73_P5_ILLSINHA94_1.fq.gz","pass",109210,"GC73_P5_ILLSINHA94","PT_Inv4m","cold_PT_Inv4m"
5.2565800860963,0,"gc73","5","B12","ILLSINHA95",299,299,0,"V3 Leaf tissue","gc73262","cold","high",5,5,"F1",NA,"V3","4/21/2017","4/29/2017","cold_5_5_V3","5/16/2017","F1","H","gc73262_0","GC73_P5_ILLSINHA95_1.fq.gz","GC73_P5_ILLSINHA95_1.fq.gz","pass",12421,"GC73_P5_ILLSINHA95","F1_H","cold_F1_H"
5.4315611466697,1,"gc73","5","A12","ILLSINHA96",264,264,0,"V3 Leaf tissue","gc73206","cold","high",2,4,"B73",NA,"V3","4/21/2017","4/29/2017","cold_2_4_V3","5/15/2017","B73","B73","gc73206_0","GC73_P5_ILLSINHA96_1.fq.gz","GC73_P5_ILLSINHA96_1.fq.gz","pass",30793,"GC73_P5_ILLSINHA96","B73_B73","cold_B73_B73"
3.49647527250753,7,"gc73","6","H1","ILLSINHA1",117,117,0,"V3 Leaf tissue","gc73088","warm","high",5,8,"F1",NA,"V3","4/21/2017","4/24/2017","warm_5_8_V3","5/2/2017","F1","H","gc73088_0","GC73_P6_ILLSINHA1_1.fq.gz","GC73_P6_ILLSINHA1_1.fq.gz",NA,NA,"GC73_P6_ILLSINHA1","F1_H","warm_F1_H"
5.3963947472722,7,"gc73","6","G1","ILLSINHA2",82,82,0,"V3 Leaf tissue","gc73022","warm","high",2,2,"B73",NA,"V3","4/21/2017","4/25/2017","warm_2_2_V3","5/2/2017","B73","B73","gc73022_0","GC73_P6_ILLSINHA2_1.fq.gz","GC73_P6_ILLSINHA2_1.fq.gz",NA,NA,"GC73_P6_ILLSINHA2","B73_B73","warm_B73_B73"
1.9354653120187,1,"gc73","6","F1","ILLSINHA3",85,85,0,"V3 Leaf tissue","gc73028","warm","high",2,5,"PT",NA,"V3","4/21/2017","4/24/2017","warm_2_5_V3","5/2/2017","PT","Inv4m","gc73028_0","GC73_P6_ILLSINHA3_1.fq.gz","GC73_P6_ILLSINHA3_1.fq.gz",NA,NA,"GC73_P6_ILLSINHA3","PT_Inv4m","warm_PT_Inv4m"
-2.54491910548808,0,"gc73","6","E1","ILLSINHA4",85.1,85,1,"V3 Primary root","gc73028","warm","high",2,5,"PT",NA,"V3","4/21/2017","4/24/2017","warm_2_5_V3","5/2/2017","PT","Inv4m","gc73028_1","GC73_P6_ILLSINHA4_1.fq.gz","GC73_P6_ILLSINHA4_1.fq.gz",NA,NA,"GC73_P6_ILLSINHA4","PT_Inv4m","warm_PT_Inv4m"
-2.30885713342181,0,"gc73","6","D1","ILLSINHA5",117.1,117,1,"V3 Primary root","gc73088","warm","high",5,8,"F1",NA,"V3","4/21/2017","4/24/2017","warm_5_8_V3","5/2/2017","F1","H","gc73088_1","GC73_P6_ILLSINHA5_1.fq.gz","GC73_P6_ILLSINHA5_1.fq.gz",NA,NA,"GC73_P6_ILLSINHA5","F1_H","warm_F1_H"
0.28341524360494,0,"gc73","6","C1","ILLSINHA6",82.1,82,1,"V3 Primary root","gc73022","warm","high",2,2,"B73",NA,"V3","4/21/2017","4/25/2017","warm_2_2_V3","5/2/2017","B73","B73","gc73022_1","GC73_P6_ILLSINHA6_1.fq.gz","GC73_P6_ILLSINHA6_1.fq.gz",NA,NA,"GC73_P6_ILLSINHA6","B73_B73","warm_B73_B73"
4.7012528470479,4,"gc73","6","B1","ILLSINHA7",128,128,0,"V3 Leaf tissue","gc73174","warm","low",10,6,"F1",NA,"V3","4/21/2017","4/25/2017","warm_10_6_V3","5/2/2017","F1","H","gc73174_0","GC73_P6_ILLSINHA7_1.fq.gz","GC73_P6_ILLSINHA7_1.fq.gz",NA,NA,"GC73_P6_ILLSINHA7","F1_H","warm_F1_H"
2.60377370191202,2,"gc73","6","A1","ILLSINHA8",158,158,0,"V3 Leaf tissue","gc73146","warm","low",9,1,"B73",NA,"V3","4/21/2017","4/27/2017","warm_9_1_V3","5/4/2017","B73","B73","gc73146_0","GC73_P6_ILLSINHA8_1.fq.gz","GC73_P6_ILLSINHA8_1.fq.gz",NA,NA,"GC73_P6_ILLSINHA8","B73_B73","warm_B73_B73"
