Type,GENOTYPE,Long,Lat,Elevation,Race,CIMMYT_Availability
SeeD,CIMMYTMA-000547,-99.632358,21.445085,562,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000548,-99.8,20.7,2039,CONNOR,Add to Cart
SeeD,CIMMYTMA-000549,-100.460026,20.560425,1807,CONNOR,Add to Cart
SeeD,CIMMYTMA-000551,-101.698239,20.932565,1769,CELAYA,Add to Cart
SeeD,CIMMYTMA-000552,-89.830397,13.630908,28,,Add to Cart
SeeD,CIMMYTMA-000554,-101.25,21.01666667,2064,CELAYA,Add to Cart
SeeD,CIMMYTMA-000559,-102.603603,21.008654,1912,MEZCLA,Add to Cart
SeeD,CIMMYTMA-000560,-102.733333,20.816667,1820,CONNOR,Add to Cart
SeeD,CIMMYTMA-000561,-102.410961,21.579659,1829,CONNOR,Add to Cart
SeeD,CIMMYTMA-000562,-102.5666667,21.41666667,1714,CONNOR,Add to Cart
SeeD,CIMMYTMA-000563,-102.45,21.16666667,1800,CONNOR,Add to Cart
SeeD,CIMMYTMA-000564,-102.45,21.16666667,1800,CONNOR,Add to Cart
SeeD,CIMMYTMA-000565,-103.7333333,19.93333333,1800,CONNOR,Add to Cart
SeeD,CIMMYTMA-000566,-103.15,20.5,1589,CONNOR,Add to Cart
SeeD,CIMMYTMA-000567,-102.25,21.533333,1820,CONNOR,Add to Cart
SeeD,CIMMYTMA-000568,-104.69997,20.375341,1441,CONNOR,Add to Cart
SeeD,CIMMYTMA-000569,-104.0666667,20.56666667,1244,TABLON,Add to Cart
SeeD,CIMMYTMA-000570,-104.062066,20.509182,1285,TABLON,Add to Cart
SeeD,CIMMYTMA-000571,-104.341047,19.749849,894,TABLON,Add to Cart
SeeD,CIMMYTMA-000572,-104.006565,20.231367,1250,TABLON,Add to Cart
SeeD,CIMMYTMA-000573,-103.580924,19.883014,1369,TABLON,Add to Cart
SeeD,CIMMYTMA-000574,-103.497012,19.716303,1517,CELAYA,Add to Cart
SeeD,CIMMYTMA-000576,-103.55,20.23333333,1357,TABLON,Add to Cart
SeeD,CIMMYTMA-000577,-103.3333333,20.66666667,1563,TABLON,Add to Cart
SeeD,CIMMYTMA-000578,-103.5333333,19.41666667,1226,REVENT,Add to Cart
SeeD,CIMMYTMA-000580,-103.2,22.36666667,1841,MDULCE,Add to Cart
SeeD,CIMMYTMA-000582,-105.2166667,21.95,13,MDULCE,Add to Cart
SeeD,CIMMYTMA-000583,-103.3333333,20.66666667,1563,ELOTOC,Add to Cart
SeeD,CIMMYTMA-000584,-102.85,21.18333333,1794,ELOTOC,Add to Cart
SeeD,CIMMYTMA-000585,-103.5,20.01666667,1359,ELOTOC,Add to Cart
SeeD,CIMMYTMA-000586,-104.69997,20.375341,1441,ELOTOC,Add to Cart
SeeD,CIMMYTMA-000587,-105.22623,22.024349,15,,Add to Cart
SeeD,CIMMYTMA-000588,-105.5333333,22.36666667,7,ELOTOC,Add to Cart
SeeD,CIMMYTMA-000589,-105.460404,22.431118,8,ELOTOC,Add to Cart
SeeD,CIMMYTMA-000591,-103.796358,19.274552,467,ELOTOC,Add to Cart
SeeD,CIMMYTMA-000592,-103.2,22.36666667,1841,TABLON,Add to Cart
SeeD,CIMMYTMA-000593,-103.497012,19.716303,1517,TABLON,Add to Cart
SeeD,CIMMYTMA-000594,-104.0666667,20.56666667,1244,TABLON,Add to Cart
SeeD,CIMMYTMA-000595,-103.276801,20.579317,1577,PEPITI,Add to Cart
SeeD,CIMMYTMA-000596,-103.567399,20.509937,1508,CELAYA,Add to Cart
SeeD,CIMMYTMA-000597,-104.69997,20.375341,1441,TABLON,Add to Cart
SeeD,CIMMYTMA-000598,-103.497012,19.716303,1517,TABLON,Add to Cart
SeeD,CIMMYTMA-000599,-102.558976,20.308067,1539,CELAYA,Add to Cart
SeeD,CIMMYTMA-000600,-104.037373,20.202286,1185,CELAYA,Add to Cart
SeeD,CIMMYTMA-000601,-104.344955,19.772796,913,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000602,-103.180173,20.321879,1606,CELAYA,Add to Cart
SeeD,CIMMYTMA-000610,-103.462153,19.735479,1511,TABLON,Add to Cart
SeeD,CIMMYTMA-000617,-89.51666667,20.38333333,29,NALTEL,Add to Cart
SeeD,CIMMYTMA-000622,-103.5,20.01666667,1359,TABLON,Add to Cart
SeeD,CIMMYTMA-000623,-105.261111,21.78305556,12,TABLON,Add to Cart
SeeD,CIMMYTMA-000624,-105.22623,22.024349,15,TABPER,Add to Cart
SeeD,CIMMYTMA-000625,-104.3333333,21.03333333,1137,JALA,Add to Cart
SeeD,CIMMYTMA-000626,-104.449948,21.110878,1099,JALA,Add to Cart
SeeD,CIMMYTMA-000628,-104.8666667,21.51666667,911,CELAYA,Add to Cart
SeeD,CIMMYTMA-000630,-109.233333,29.066667,427,BLANSO,Add to Cart
SeeD,CIMMYTMA-000631,-109.887614,28.401756,235,,Add to Cart
SeeD,CIMMYTMA-000635,-110.367266,29.43544,390,REVENT,Add to Cart
SeeD,CIMMYTMA-000636,-110.367266,29.43544,390,REVENT,Add to Cart
SeeD,CIMMYTMA-000638,-110.920811,27.96082,23,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000641,-105.417103,26.930904,1614,CONNOR,Add to Cart
SeeD,CIMMYTMA-000642,-105.158813,27.698312,1226,CONNOR,Add to Cart
SeeD,CIMMYTMA-000644,-105.158813,27.698312,1226,CELAYA,Add to Cart
SeeD,CIMMYTMA-000645,-104.563018,29.566727,798,CELAYA,Add to Cart
SeeD,CIMMYTMA-000650,-99.316243,22.833683,337,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000651,-99.278792,22.770949,311,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000652,-98.984003,21.383876,600,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000653,-101.116546,23.135074,2045,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000654,-99.9072222,21.7722222,1080,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000655,-98.984003,21.383876,600,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000657,-98.712616,21.399889,310,OLOTIL,Add to Cart
SeeD,CIMMYTMA-000658,-98.98333333,21.4,700,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000659,-99.57213,21.591941,1100,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000660,-98.8167,21.5667,104,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000661,-98.76666667,22.01666667,68,CELAYA,Add to Cart
SeeD,CIMMYTMA-000669,-100.95,25.55,1385,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000670,-103.360692,25.561972,1120,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000671,-101.583333,27.05,506,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000672,-100.7833333,28.41666667,329,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000673,-101.293366,27.927415,379,TEHUA,Add to Cart
SeeD,CIMMYTMA-000678,-97.24166667,18.75027778,1414,PEPITI,Add to Cart
SeeD,CIMMYTMA-000679,-102.75,25.33333333,1093,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000680,-97.382222,20.43027778,100,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000681,-97.382222,20.43027778,109,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000682,-97.382222,20.43027778,109,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000683,-97.382222,20.43027778,109,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000684,-96.74,18.81,380,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000685,-97.08333333,18.83333333,1177,,Add to Cart
SeeD,CIMMYTMA-000686,-95.436809,18.589859,30,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000687,-94.81666667,17.88333333,152,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000688,-97.18333333,19.96666667,362,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000689,-97.33333333,20.46666667,208,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000690,-97.644379,20.888092,80,,Add to Cart
SeeD,CIMMYTMA-000691,-97.762003,20.910099,42,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000692,-98,21.25,154,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000693,-97.56666667,21.01666667,95,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000694,-97.53333333,20.96666667,26,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000695,-97.684505,21.34819,49,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000696,-97.51666667,21.28333333,22,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000697,-97.73333333,21.18333333,170,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000698,-96.710604,20.062451,27,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000699,-97.8,22.11666667,16,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000702,-96.866667,20.216667,5,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000703,-95.16318,18.405637,270,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000705,-96.91666667,18.9,827,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000706,-97.382222,20.43027778,109,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000707,-97.85,21.15,100,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000709,-97.81666667,20.91666667,80,,Add to Cart
SeeD,CIMMYTMA-000710,-97.382255,20.969048,11,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000711,-97.382222,20.43027778,109,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000712,-97.382222,20.43027778,109,ELOTOC,Add to Cart
SeeD,CIMMYTMA-000724,-89.812671,20.00487,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000725,-89.82814,19.744273,76,NALTEL,Add to Cart
SeeD,CIMMYTMA-000728,-89.82814,19.744273,76,DZITBA,Add to Cart
SeeD,CIMMYTMA-000729,-89.966607,19.742201,71,DZITBA,Add to Cart
SeeD,CIMMYTMA-000731,-90.050046,20.384826,30,DZITBA,Add to Cart
SeeD,CIMMYTMA-000733,-90.046207,19.716788,92,CLAVIL,Add to Cart
SeeD,CIMMYTMA-000734,-90.050046,20.384826,14,DZITBA,Add to Cart
SeeD,CIMMYTMA-000735,-90.216064,20.035575,30,DZITBA,Add to Cart
SeeD,CIMMYTMA-000736,-90.12082,19.746176,50,NALTEL,Add to Cart
SeeD,CIMMYTMA-000737,-89.82814,19.744273,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000743,-92.899516,15.420631,35,TEPECI,Add to Cart
SeeD,CIMMYTMA-000744,-92.899516,15.420631,35,VANDEN,Add to Cart
SeeD,CIMMYTMA-000745,-93.38333333,16.76666667,812,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000746,-93.38333333,16.76666667,812,OLOTIL,Add to Cart
SeeD,CIMMYTMA-000748,-93,16.71666667,443,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000749,-92.81666667,16.5666667,428,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000750,-92.500292,16.583734,2040,OLOTIL,Add to Cart
SeeD,CIMMYTMA-000751,-93,16.71666667,446,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000752,-93.176559,16.782368,560,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000753,-92.712153,16.606885,737,TEPECI,Add to Cart
SeeD,CIMMYTMA-000754,-92.720579,16.576234,475,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000755,-92.21666667,15.7,736,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000756,-92.251361,15.37229,1100,TEPECI,Add to Cart
SeeD,CIMMYTMA-000757,-92.137003,15.556193,782,TEPECI,Add to Cart
SeeD,CIMMYTMA-000758,-92.659404,15.332888,93,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000759,-93.787709,16.096908,31,TEPECI,Add to Cart
SeeD,CIMMYTMA-000760,-92.659404,15.332888,93,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000761,-92.659404,15.332888,93,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000762,-92.659404,15.332888,93,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000763,-92.61416667,15.2757778,111,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000764,-92.61416667,15.2757778,111,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000765,-92.61416667,15.2757778,111,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000766,-92.61416667,15.2757778,111,TEPECI,Add to Cart
SeeD,CIMMYTMA-000767,-92.938101,15.436261,33,VANDEN,Add to Cart
SeeD,CIMMYTMA-000768,-92.711852,15.865208,1000,TEHUA,Add to Cart
SeeD,CIMMYTMA-000769,-93.604744,16.622494,524,COMITE,Add to Cart
SeeD,CIMMYTMA-000770,-92.86666667,16.98333333,1100,COMITE,Add to Cart
SeeD,CIMMYTMA-000771,-92.720579,16.576234,475,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-000772,-92.113768,16.25436,1564,COMITE,Add to Cart
SeeD,CIMMYTMA-000773,-91.943308,16.328624,1494,COMITE,Add to Cart
SeeD,CIMMYTMA-000774,-91.920984,16.342065,1514,COMITE,Add to Cart
SeeD,CIMMYTMA-000775,-91.925394,16.337673,1519,COMITE,Add to Cart
SeeD,CIMMYTMA-000776,-92.05,16.73333333,1242,OLOTON,Add to Cart
SeeD,CIMMYTMA-000777,-91.93333333,16.13333333,1566,TEHUA,Add to Cart
SeeD,CIMMYTMA-000778,-92.712153,16.606885,737,COMITE,Add to Cart
SeeD,CIMMYTMA-000779,-92.160866,15.46182,2435,TEPECI,Add to Cart
SeeD,CIMMYTMA-000781,-92.182995,15.389566,1163,COMITE,Add to Cart
SeeD,CIMMYTMA-000782,-92.160866,15.46182,2240,COMITE,Add to Cart
SeeD,CIMMYTMA-000783,-92.75,15.73,1166,,Add to Cart
SeeD,CIMMYTMA-000784,-92.113768,16.25436,1564,COMITE,Add to Cart
SeeD,CIMMYTMA-000785,-92.113768,16.25436,1564,OLOTIL,Add to Cart
SeeD,CIMMYTMA-000786,-92.116849,16.205038,1597,OLOTIL,Add to Cart
SeeD,CIMMYTMA-000787,-91.943308,16.328624,1494,,Add to Cart
SeeD,CIMMYTMA-000788,-91.93333333,16.13333333,1417,TEHUA,Add to Cart
SeeD,CIMMYTMA-000789,-92.036575,16.128366,1540,OLOTON,Add to Cart
SeeD,CIMMYTMA-000790,-92.182995,15.389566,1163,OLOTIL,Add to Cart
SeeD,CIMMYTMA-000791,-92.251361,15.37229,1100,COMITE,Add to Cart
SeeD,CIMMYTMA-000793,-93.920049,16.48761,696,COMITE,Add to Cart
SeeD,CIMMYTMA-000794,-92.036575,16.128366,1540,TEHUA,Add to Cart
SeeD,CIMMYTMA-000797,-93.26666667,16.25,600,OLOTIL,Add to Cart
SeeD,CIMMYTMA-000815,-88.51666667,20.85,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000816,-89.986872,20.579844,18,NALTEL,Add to Cart
SeeD,CIMMYTMA-000817,-89.31613,19.841513,100,NALTEL,Add to Cart
SeeD,CIMMYTMA-000818,-89.900683,21.011795,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000819,-89.732539,20.485433,45,NALTEL,Add to Cart
SeeD,CIMMYTMA-000820,-88.90711,20.139394,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000821,-87.717865,21.213911,12,,Add to Cart
SeeD,CIMMYTMA-000822,-88.581135,20.715857,27,NALTEL,Add to Cart
SeeD,CIMMYTMA-000823,-87.717865,21.213911,9,NALTEL,Add to Cart
SeeD,CIMMYTMA-000825,-88.90711,20.139394,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000826,-89.732539,20.485433,45,NALTEL,Add to Cart
SeeD,CIMMYTMA-000827,-89.986872,20.579844,25,NALTEL,Add to Cart
SeeD,CIMMYTMA-000828,-88.28333333,21.01666667,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000829,-88.28333333,21.01666667,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000830,-88.51666667,20.85,31,NALTEL,Add to Cart
SeeD,CIMMYTMA-000831,-88.51666667,20.85,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000832,-88.28333333,21.01666667,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000833,-88.137823,21.15474,17,NALTEL,Add to Cart
SeeD,CIMMYTMA-000834,-88.28333333,21.01666667,30,NALTEL,Add to Cart
SeeD,CIMMYTMA-000835,-88.137823,21.15474,17,NALTEL,Add to Cart
SeeD,CIMMYTMA-000836,-89.31613,19.841513,100,NALTEL,Add to Cart
SeeD,CIMMYTMA-000838,-89.31613,19.841513,100,,Add to Cart
SeeD,CIMMYTMA-000839,-89.021165,20.782939,30,OLOTIL,Add to Cart
SeeD,CIMMYTMA-000840,-89.286389,20.204528,36,NALTEL,Add to Cart
SeeD,CIMMYTMA-000841,-89.63333333,20.96666667,15,,Add to Cart
SeeD,CIMMYTMA-000842,-87.717865,21.213911,9,,Add to Cart
SeeD,CIMMYTMA-000843,-89.89799,21.014771,4,DZITBA,Add to Cart
SeeD,CIMMYTMA-000844,-89.251078,20.880724,16,DZITBA,Add to Cart
SeeD,CIMMYTMA-000845,-88.732723,20.730074,30,,Add to Cart
SeeD,CIMMYTMA-000852,-100.6222222,25.01805556,1884,CONNOR,Add to Cart
SeeD,CIMMYTMA-000854,-103.847703,18.933399,42,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000855,-103.796358,19.274552,467,TABLON,Add to Cart
SeeD,CIMMYTMA-000857,-86.91666667,20.51666667,8,,Add to Cart
SeeD,CIMMYTMA-000858,-86.93333333,20.5,5,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000859,-87.737204,20.453392,30,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000860,-108.398102,25.578765,22,HARIN,Add to Cart
SeeD,CIMMYTMA-000861,-107.460246,24.824405,46,CHAPAL,Add to Cart
SeeD,CIMMYTMA-000862,-107.35,24.8,56,,Add to Cart
SeeD,CIMMYTMA-000864,-87.3167,14.08333,1129,,Add to Cart
SeeD,CIMMYTMA-000865,-85.572218,11.53471,82,,Add to Cart
SeeD,CIMMYTMA-000866,-87.0833,14.4,812,,Add to Cart
SeeD,CIMMYTMA-000867,-87.148173,14.652628,609,,Add to Cart
SeeD,CIMMYTMA-000868,-86.643766,14.63461,629,TEPECI,Add to Cart
SeeD,CIMMYTMA-000869,-85.937304,14.793053,347,,Add to Cart
SeeD,CIMMYTMA-000870,-87.99316,15.053429,134,TEPECI,Add to Cart
SeeD,CIMMYTMA-000871,-87.970531,15.346607,64,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000872,-87.99316,15.053429,131,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000873,-88.236005,15.633916,19,,Add to Cart
SeeD,CIMMYTMA-000874,-88.003548,15.281744,48,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000875,-88.003548,15.281744,48,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000877,-87.12372,13.299531,54,,Add to Cart
SeeD,CIMMYTMA-000878,-87.28919,13.362172,94,,Add to Cart
SeeD,CIMMYTMA-000879,-87.891039,15.590506,16,,Add to Cart
SeeD,CIMMYTMA-000880,-87.891039,15.590506,16,,Add to Cart
SeeD,CIMMYTMA-000881,-88.19682,15.361949,131,,Add to Cart
SeeD,CIMMYTMA-000882,-87.02708,14.638033,717,TEPECI,Add to Cart
SeeD,CIMMYTMA-000883,-86.670567,14.62885,797,,Add to Cart
SeeD,CIMMYTMA-000884,-87.71666667,14.38333333,702,,Add to Cart
SeeD,CIMMYTMA-000885,-87.3167,14.08333,1129,TEPECI,Add to Cart
SeeD,CIMMYTMA-000886,-87.0833,14.4,812,,Add to Cart
SeeD,CIMMYTMA-000887,-87.063553,14.229057,1190,,Add to Cart
SeeD,CIMMYTMA-000888,-87.71666667,14.38333333,702,,Add to Cart
SeeD,CIMMYTMA-000889,-85.933379,14.794558,400,,Add to Cart
SeeD,CIMMYTMA-000890,-87.25,14.25,893,,Add to Cart
SeeD,CIMMYTMA-000891,-87.25,14.25,893,TEPECI,Add to Cart
SeeD,CIMMYTMA-000892,-87.25,14.25,893,SALVAD,Add to Cart
SeeD,CIMMYTMA-000893,-87.25,14.25,893,SALVAD,Add to Cart
SeeD,CIMMYTMA-000894,-87.25,14.25,893,TEPECI,Add to Cart
SeeD,CIMMYTMA-000895,-87.469868,14.074393,1589,,Add to Cart
SeeD,CIMMYTMA-000896,-87.25,14.25,893,SALVAD,Add to Cart
SeeD,CIMMYTMA-000897,-86.7,14.55,858,,Add to Cart
SeeD,CIMMYTMA-000898,-87.71666667,14.38333333,702,,Add to Cart
SeeD,CIMMYTMA-000899,-87.71666667,14.38333333,702,,Add to Cart
SeeD,CIMMYTMA-000900,-86.643766,14.63461,629,OLOTON,Add to Cart
SeeD,CIMMYTMA-000901,-87.99316,15.053429,134,,Add to Cart
SeeD,CIMMYTMA-000902,-89.405069,13.813794,459,,Add to Cart
SeeD,CIMMYTMA-000903,-89.405069,13.813794,459,,Add to Cart
SeeD,CIMMYTMA-000904,-89.163674,13.865699,445,,Add to Cart
SeeD,CIMMYTMA-000905,-89.271485,13.654671,963,,Add to Cart
SeeD,CIMMYTMA-000906,-89.874441,13.648875,20,,Add to Cart
SeeD,CIMMYTMA-000907,-89.867062,13.66216,34,,Add to Cart
SeeD,CIMMYTMA-000908,-88.85,13.48333333,108,,Add to Cart
SeeD,CIMMYTMA-000909,-89.082375,13.500789,150,,Add to Cart
SeeD,CIMMYTMA-000911,-88.43333333,13.31666667,55,,Add to Cart
SeeD,CIMMYTMA-000912,-88.998453,14.046305,270,,Add to Cart
SeeD,CIMMYTMA-000913,-89.089124,14.169193,382,,Add to Cart
SeeD,CIMMYTMA-000914,-88.437896,13.561555,479,,Add to Cart
SeeD,CIMMYTMA-000915,-89.874441,13.648875,20,,Add to Cart
SeeD,CIMMYTMA-000916,-89.291806,13.556957,415,,Add to Cart
SeeD,CIMMYTMA-000917,-89.830397,13.630908,28,,Add to Cart
SeeD,CIMMYTMA-000918,-89.21822,14.372973,733,,Add to Cart
SeeD,CIMMYTMA-000919,-89.43333333,14.31666667,518,,Add to Cart
SeeD,CIMMYTMA-000920,-89.361423,13.809557,449,,Add to Cart
SeeD,CIMMYTMA-000921,-89.509358,14.045156,564,,Add to Cart
SeeD,CIMMYTMA-000922,-89.733456,13.934779,903,,Add to Cart
SeeD,CIMMYTMA-000923,-89.46379,14.09389,338,,Add to Cart
SeeD,CIMMYTMA-000925,-88.437896,13.561555,479,,Add to Cart
SeeD,CIMMYTMA-000926,-89.509358,14.045156,564,,Add to Cart
SeeD,CIMMYTMA-000927,-87.16831,12.670932,54,,Add to Cart
SeeD,CIMMYTMA-000928,-86.866667,12.45,116,,Add to Cart
SeeD,CIMMYTMA-000929,-86.492971,13.483752,646,,Add to Cart
SeeD,CIMMYTMA-000930,-85.938308,12.835853,954,,Add to Cart
SeeD,CIMMYTMA-000931,-86.099827,11.898958,459,OLOTON,Add to Cart
SeeD,CIMMYTMA-000932,-86.196843,12.924223,480,,Add to Cart
SeeD,CIMMYTMA-000933,-86.490598,13.635877,629,,Add to Cart
SeeD,CIMMYTMA-000934,-85.097653,12.080053,383,,Add to Cart
SeeD,CIMMYTMA-000935,-85.988276,11.870397,294,,Add to Cart
SeeD,CIMMYTMA-000936,-86.333333,13.166667,840,,Add to Cart
SeeD,CIMMYTMA-000937,-85.928162,12.903014,781,,Add to Cart
SeeD,CIMMYTMA-000938,-86.490598,13.635877,629,TEPECI,Add to Cart
SeeD,CIMMYTMA-000939,-85.757361,13.06034,424,,Add to Cart
SeeD,CIMMYTMA-000940,-87.08333333,12.75,94,,Add to Cart
SeeD,CIMMYTMA-000941,-86.082164,11.959651,284,,Add to Cart
SeeD,CIMMYTMA-000942,-87.162923,12.671178,59,,Add to Cart
SeeD,CIMMYTMA-000943,-86.86666667,12.45,116,,Add to Cart
SeeD,CIMMYTMA-000944,-83.958549,9.826625,1457,,Add to Cart
SeeD,CIMMYTMA-000945,-83.94789,9.826232,1388,SALVAD,Add to Cart
SeeD,CIMMYTMA-000946,-83.658268,9.421917,871,SALVAD,Add to Cart
SeeD,CIMMYTMA-000947,-83.99449,9.954306,1468,TEPECI,Add to Cart
SeeD,CIMMYTMA-000948,-82.951466,9.569649,153,FTCUBA,Add to Cart
SeeD,CIMMYTMA-000949,-84.425222,10.229182,1522,,Add to Cart
SeeD,CIMMYTMA-000950,-85.009845,10.885181,50,,Add to Cart
SeeD,CIMMYTMA-000951,-84.422127,10.23161,1557,,Add to Cart
SeeD,CIMMYTMA-000952,-85.520044,10.277642,32,,Add to Cart
SeeD,CIMMYTMA-000953,-85.11666667,10.4,39,NALTEL,Add to Cart
SeeD,CIMMYTMA-000954,-85.476561,10.263521,39,,Add to Cart
SeeD,CIMMYTMA-000955,-85.10996,10.456795,70,,Add to Cart
SeeD,CIMMYTMA-000956,-85.247992,10.524497,86,,Add to Cart
SeeD,CIMMYTMA-000957,-85.26666667,10.65,336,,Add to Cart
SeeD,CIMMYTMA-000958,-84.400737,10.209511,1844,CLAVO,Add to Cart
SeeD,CIMMYTMA-000959,-83.658268,9.421917,871,SALVAD,Add to Cart
SeeD,CIMMYTMA-000960,-85.598355,10.275515,47,SALVAD,Add to Cart
SeeD,CIMMYTMA-000961,-85.567549,10.472062,20,,Add to Cart
SeeD,CIMMYTMA-000962,-85.481812,10.730766,96,CLAVIL,Add to Cart
SeeD,CIMMYTMA-000963,-83.865207,9.879565,1650,HUESIL,Add to Cart
SeeD,CIMMYTMA-000964,-83.915913,9.649078,1878,,Add to Cart
SeeD,CIMMYTMA-000966,-85.45,10.6,133,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000967,-85.481812,10.730766,96,OLOTON,Add to Cart
SeeD,CIMMYTMA-000968,-83.335913,9.154099,376,,Add to Cart
SeeD,CIMMYTMA-000969,-84.514742,10.358397,167,TUXPEN,Add to Cart
SeeD,CIMMYTMA-000970,-82.907759,8.820336,914,OLOTON,Add to Cart
SeeD,CIMMYTMA-000971,-85.460772,10.032973,196,,Add to Cart
SeeD,CIMMYTMA-000972,-82.942292,8.74664,1069,OLOTON,Add to Cart
SeeD,CIMMYTMA-000976,-84.975577,10.466584,619,OLOTON,Add to Cart
SeeD,CIMMYTMA-000977,-85.461009,10.630038,125,,Add to Cart
SeeD,CIMMYTMA-000978,-84.16666667,9.8,1143,,Add to Cart
SeeD,CIMMYTMA-000979,-84.176335,9.811291,958,SALVAD,Add to Cart
SeeD,CIMMYTMA-000981,-81.194702,8.199366,174,SALVAD,Add to Cart
SeeD,CIMMYTMA-000982,-81.138425,8.07254,40,,Add to Cart
SeeD,CIMMYTMA-000983,-80.692968,8.176827,54,,Add to Cart
SeeD,CIMMYTMA-000984,-80.531579,8.327238,13,,Add to Cart
SeeD,CIMMYTMA-000985,-80.625324,8.221972,22,,Add to Cart
SeeD,CIMMYTMA-000986,-79.88,8.75,125,NALTEL,Add to Cart
SeeD,CIMMYTMA-000988,-80.358468,8.402019,21,,Add to Cart
SeeD,CIMMYTMA-000989,-80.386042,7.926491,23,,Add to Cart
SeeD,CIMMYTMA-000990,-82.785875,8.503456,111,TUSON,Add to Cart
SeeD,CIMMYTMA-000991,-82.785875,8.503456,111,,Add to Cart
SeeD,CIMMYTMA-000992,-82.71666667,8.583333333,439,,Add to Cart
SeeD,CIMMYTMA-000993,-82.83355,8.438614,21,,Add to Cart
SeeD,CIMMYTMA-000994,-82.784281,8.408878,14,,Add to Cart
SeeD,CIMMYTMA-000995,-82.754955,8.549987,360,,Add to Cart
