id	general_identifier	number	name	bank_number	breeders_code	breeders_name	subtaxa_id	taxonomy_id	institution_id	breeder_id	plant_passport	donor_code	donor_name	donor_number	acqdate	collnumb	colldate	collcode	collname	collmissid	othernumb	duplsite	duplinstname	mlsstatus_id	puid	biologicalstatus_id	collsrc_id	location_id	created_on	updated_on	locations_id	locations_state	locations_region	locations_site_name	locations_elevation	locations_latitude	locations_longitude	countries_id	countries_country_code2	countries_country_code3	countries_country_name	subtaxa_id	subtaxa_subtaxa_author	subtaxa_taxonomic_identifier	taxonomies_id	taxonomies_genus	taxonomies_species	taxonomies_species_author	taxonomies_crop_name	taxonomies_ploidy	synonyms_synonym
2002	20634		20634	CIMMYTMA-BANK-006998				2	3							ZACA199	1968-01-01											10071	2014-11-24 15:12:09.0		10071		MUNICIPIO VILLA NUEVA	ZAPOQUI	1755.0000000000	22.1606940000	-102.8399570000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2003	20635		20635	CIMMYTMA-BANK-007000				2	3							ZACA201	1968-01-01											3827	2014-11-24 15:12:09.0		3827			HUANUSCO	1530.0000000000	21.7833333300	-102.9666667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2004	20636		20636	CIMMYTMA-BANK-007001				2	3							ZACA202	1968-01-01											4097	2014-11-24 15:12:09.0		4097			JALPA	1370.0000000000	21.6393660000	-102.9680030000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2005	20637		20637	CIMMYTMA-BANK-007007				2	3							ZACA209	1968-01-01											4097	2014-11-24 15:12:09.0		4097			JALPA	1370.0000000000	21.6393660000	-102.9680030000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2006	20638		20638	CIMMYTMA-BANK-007008				2	3							ZACA210	1968-01-01											4097	2014-11-24 15:12:09.0		4097			JALPA	1370.0000000000	21.6393660000	-102.9680030000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2007	20639		20639	CIMMYTMA-BANK-007009				2	3							ZACA211	1968-01-01											4598	2014-11-24 15:12:09.0		4598		MUNICIPIO RIO GRANDE	LA NUEVA ROSITA	2126.0000000000	23.6333333300	-102.9833333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2008	20640		20640	CIMMYTMA-BANK-007010				2	3							ZACA212	1968-01-01											4598	2014-11-24 15:12:09.0		4598		MUNICIPIO RIO GRANDE	LA NUEVA ROSITA	2126.0000000000	23.6333333300	-102.9833333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2009	20641		20641	CIMMYTMA-BANK-007011				2	3							ZACA213	1968-01-01											4598	2014-11-24 15:12:09.0		4598		MUNICIPIO RIO GRANDE	LA NUEVA ROSITA	2126.0000000000	23.6333333300	-102.9833333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2011	20644		20644	CIMMYTMA-BANK-007015				2	3							JALI276	1968-11-14											3089	2014-11-24 15:12:09.0		3089			EL TUITO DE SAN PEDRO	655.0000000000	20.3166666700	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2012	20645		20645	CIMMYTMA-BANK-007016				2	3							JALI277	1968-11-14											3089	2014-11-24 15:12:09.0		3089			EL TUITO DE SAN PEDRO	655.0000000000	20.3166666700	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2013	20646		20646	CIMMYTMA-BANK-007017				2	3							JALI278	1968-11-14											3089	2014-11-24 15:12:09.0		3089			EL TUITO DE SAN PEDRO	655.0000000000	20.3166666700	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2014	20647		20647	CIMMYTMA-BANK-007019				2	3							JALI280	1968-11-14											3089	2014-11-24 15:12:09.0		3089			EL TUITO DE SAN PEDRO	655.0000000000	20.3166666700	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2015	20648		20648	CIMMYTMA-BANK-007021				2	3							JALI283	1968-11-14											3089	2014-11-24 15:12:09.0		3089			EL TUITO DE SAN PEDRO	655.0000000000	20.3166666700	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2016	20649		20649	CIMMYTMA-BANK-007022				2	3							JALI284	1968-11-14											3089	2014-11-24 15:12:09.0		3089			EL TUITO DE SAN PEDRO	655.0000000000	20.3166666700	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2017	20650		20650	CIMMYTMA-BANK-007023				2	3							JALI285	1968-11-14											3089	2014-11-24 15:12:09.0		3089			EL TUITO DE SAN PEDRO	655.0000000000	20.3166666700	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2018	20651		20651	CIMMYTMA-BANK-007024				2	3							JALI286	1968-11-14											3089	2014-11-24 15:12:09.0		3089			EL TUITO DE SAN PEDRO	655.0000000000	20.3166666700	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2019	20652		20652	CIMMYTMA-BANK-007030				2	3							NAYA153	1968-11-13											7395	2014-11-24 15:12:09.0		7395		PUERTA LA LIMA	RANCHO EL CHAMISAL	4.0000000000	21.1000000000	-105.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2021	20654		20654	CIMMYTMA-BANK-007032				2	3							NAYA155	1968-11-13											7395	2014-11-24 15:12:09.0		7395		PUERTA LA LIMA	RANCHO EL CHAMISAL	4.0000000000	21.1000000000	-105.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2022	20656		20656	CIMMYTMA-BANK-007033				2	3							NAYA156	1968-11-13											7409	2014-11-24 15:12:09.0		7409		LAS VARAS	RANCHO GOMEZ HERMANOS	8.0000000000	21.2000000000	-105.1666667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2024	20658		20658	CIMMYTMA-BANK-007035				2	3							NAYA158	1968-11-13											7410	2014-11-24 15:12:09.0		7410		LAS VARAS	RANCHO GOMEZ Y HERMANOS	8.0000000000	21.2000000000	-105.1666667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2025	20659		20659	CIMMYTMA-BANK-007037				2	3							NAYA160	1968-11-13											263	2014-11-24 15:12:09.0		263			ALTAVISTA	966.0000000000	21.3764190000	-104.8195310000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2026	20660		20660	CIMMYTMA-BANK-007038				2	3							NAYA161	1968-11-13											263	2014-11-24 15:12:09.0		263			ALTAVISTA	966.0000000000	21.3764190000	-104.8195310000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2027	20661		20661	CIMMYTMA-BANK-007044				2	3							NAYA168	1968-11-15											8175	2014-11-24 15:12:09.0		8175		VALLE DE BANDERAS	SAN JUAN DE ABAJO	31.0000000000	20.8166666700	-105.1833333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2028	20662		20662	CIMMYTMA-BANK-007046				2	3							NAYA170	1968-11-15											8175	2014-11-24 15:12:09.0		8175		VALLE DE BANDERAS	SAN JUAN DE ABAJO	31.0000000000	20.8166666700	-105.1833333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2030	20664		20664	CIMMYTMA-BANK-007050				2	3							NAYA174	1968-01-01											2664	2014-11-24 15:12:09.0		2664		COMPOSTELA	EJIDO OTATES	843.0000000000	21.2328460000	-104.9153010000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2032	20666		20666	CIMMYTMA-BANK-007055				2	3							NAYA180	1968-11-15											8404	2014-11-24 15:12:09.0		8404		COMPOSTELA	SAN PEDRO LAGUNILLAS	1284.0000000000	21.2210610000	-104.7397040000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2033	20669		20669	CIMMYTMA-BANK-007057				2	3							NAYA182	1968-01-01											8405	2014-11-24 15:12:09.0		8405		ESTE DE COMPOSTELA	SAN PEDRO LAGUNILLAS	1284.0000000000	21.2210610000	-104.7397040000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2034	20671		20671	CIMMYTMA-BANK-007058				2	3							NAYA183	1968-01-01											181	2014-11-24 15:12:09.0		181			AHUACATLAN	1003.0000000000	21.0666666700	-104.4833333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2035	20672		20672	CIMMYTMA-BANK-007059				2	3							NAYA184	1968-01-01											4074	2014-11-24 15:12:09.0		4074			IXTLAN DEL RIO	1137.0000000000	21.0333333300	-104.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2036	20673		20673	CIMMYTMA-BANK-007061				2	3							NAYA186	1968-01-01											6705	2014-11-24 15:12:09.0		6705		MUNICIPIO LA YESCA	PUENTE DE CAMOTLAN	1181.0000000000	21.6966080000	-104.0886290000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2037	20674		20674	CIMMYTMA-BANK-007062				2	3							NAYA187	1968-01-01											6705	2014-11-24 15:12:09.0		6705		MUNICIPIO LA YESCA	PUENTE DE CAMOTLAN	1181.0000000000	21.6966080000	-104.0886290000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2038	20675		20675	CIMMYTMA-BANK-007065				2	3							NAYA205	1968-01-01											1960	2014-11-24 15:12:09.0		1960		IXTLAN DEL RIO	COFRADIA DE LOS SAUCES	1023.0000000000	21.0333333300	-104.4666667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2039	20676		20676	CIMMYTMA-BANK-007070				2	3							NAYA214	1968-01-01											4142	2014-11-24 15:12:09.0		4142		SANTIAGO	JESUS MARIA	177.0000000000	21.7166666700	-104.8833333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2040	20680		20680	CIMMYTMA-BANK-007075				2	3							NAYA221	1968-01-01											4142	2014-11-24 15:12:09.0		4142		SANTIAGO	JESUS MARIA	177.0000000000	21.7166666700	-104.8833333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2041	20682		20682	CIMMYTMA-BANK-007081				2	3							NAYA229	1968-01-01											2160	2014-11-24 15:12:09.0		2160		LAS NORAS	COMUNIDAD SANTA ROSA	648.0000000000	22.2741190000	-104.4699570000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2042	20686		20686	CIMMYTMA-BANK-007082				2	3							NAYA230	1968-11-26											3785	2014-11-24 15:12:09.0		3785		EJIDO LA HIGUERA	HUAJICORI	131.0000000000	22.6500000000	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2043	20687		20687	CIMMYTMA-BANK-007086				2	3							NAYA237	1968-11-26											3785	2014-11-24 15:12:09.0		3785		EJIDO LA HIGUERA	HUAJICORI	131.0000000000	22.6500000000	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2044	20688		20688	CIMMYTMA-BANK-007087				2	3							NAYA239	1968-11-26											3785	2014-11-24 15:12:09.0		3785		EJIDO LA HIGUERA	HUAJICORI	131.0000000000	22.6500000000	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2046	20701		20701	CIMMYTMA-BANK-007089				2	3							NAYA241	1968-11-26											3785	2014-11-24 15:12:09.0		3785		EJIDO LA HIGUERA	HUAJICORI	131.0000000000	22.6500000000	-105.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2047	20724		20724	CIMMYTMA-BANK-007093				2	3							NAYA266	1968-11-20											326	2014-11-24 15:12:09.0		326			AMATLAN DE JORA	1281.0000000000	21.3863170000	-104.1298180000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2048	20725		20725	CIMMYTMA-BANK-007094				2	3							NAYA267	1968-01-01											7664	2014-11-24 15:12:09.0		7664			ROSAS LAS BLANCAS	1918.0000000000	21.1166666700	-104.3500000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2049	20734		20734	CIMMYTMA-BANK-007100				2	3							NAYA274	1968-01-01											3849	2014-11-24 15:12:09.0		3849		SURESTE DE DURANGO	HUAZAMOTA	570.0000000000	22.5132810000	-104.4995970000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2050	20735		20735	CIMMYTMA-BANK-007101				2	3							NAYA275	1968-01-01											3849	2014-11-24 15:12:09.0		3849		SURESTE DE DURANGO	HUAZAMOTA	570.0000000000	22.5132810000	-104.4995970000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2051	20736		20736	CIMMYTMA-BANK-007102				2	3							NAYA276	1968-01-01											3849	2014-11-24 15:12:09.0		3849		SURESTE DE DURANGO	HUAZAMOTA	570.0000000000	22.5132810000	-104.4995970000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2052	20737		20737	CIMMYTMA-BANK-007110				2	3							NAYA284	1968-01-01											3849	2014-11-24 15:12:10.0		3849		SURESTE DE DURANGO	HUAZAMOTA	570.0000000000	22.5132810000	-104.4995970000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2053	20739		20739	CIMMYTMA-BANK-007115				2	3							NAYA289	1968-01-01											6705	2014-11-24 15:12:10.0		6705		MUNICIPIO LA YESCA	PUENTE DE CAMOTLAN	1181.0000000000	21.6966080000	-104.0886290000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2054	20745		20745	CIMMYTMA-BANK-007121				2	3							SINA13	1968-11-27											7436	2014-11-24 15:12:10.0		7436		MUNICIPIO DE MAZATLAN	RANCHO NUEVO	45.0000000000	23.3658930000	-106.4471900000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2055	20754		20754	CIMMYTMA-BANK-007122				2	3							SINA14	1968-01-01											6717	2014-11-24 15:12:10.0		6717		MUNICIPIO DE MAZATLAN	PUERTO CANOAS	13.0000000000	23.2012030000	-106.3034010000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2056	20755		20755	CIMMYTMA-BANK-007126				2	3							SINA19	1968-11-27											4594	2014-11-24 15:12:10.0		4594		MUNICIPIO DE MAZATLAN	LA NORIA DE SAN ANTONIO (LA NORIA)	58.0000000000	23.3577140000	-106.4275160000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2057	20756		20756	CIMMYTMA-BANK-007127				2	3							SINA20	1968-11-27											4594	2014-11-24 15:12:10.0		4594		MUNICIPIO DE MAZATLAN	LA NORIA DE SAN ANTONIO (LA NORIA)	58.0000000000	23.3577140000	-106.4275160000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2058	20757		20757	CIMMYTMA-BANK-007128				2	3							SINA21	1968-11-27											4596	2014-11-24 15:12:10.0		4596		MUNICIPIO DE MAZATLAN	LA NORIA DE SN A. (LA NORIA) RANCHO LAS LIMAS	121.0000000000	23.5117440000	-106.3055900000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2059	20774		20774	CIMMYTMA-BANK-007129				2	3							SINA22	1968-11-27											4594	2014-11-24 15:12:10.0		4594		MUNICIPIO DE MAZATLAN	LA NORIA DE SAN ANTONIO (LA NORIA)	58.0000000000	23.3577140000	-106.4275160000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2060	20778		20778	CIMMYTMA-BANK-007130				2	3							SINA23	1968-11-28											1379	2014-11-24 15:12:10.0		1379		MUNICIPIO DE CULIACAN	CARBONERAS	114.0000000000	24.7586180000	-107.2292300000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2061	20786		20786	CIMMYTMA-BANK-007131				2	3							SINA24	1968-11-28											219	2014-11-24 15:12:10.0		219		MUNICIPIO DE CULIACAN	ALCOYONQUI	129.0000000000	24.7166666700	-107.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2062	20787		20787	CIMMYTMA-BANK-007136				2	3							SINA28	1968-11-28											219	2014-11-24 15:12:10.0		219		MUNICIPIO DE CULIACAN	ALCOYONQUI	129.0000000000	24.7166666700	-107.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2063	20792		20792	CIMMYTMA-BANK-007137				2	3							SINA29	1968-11-28											219	2014-11-24 15:12:10.0		219		MUNICIPIO DE CULIACAN	ALCOYONQUI	129.0000000000	24.7166666700	-107.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2064	20809		20809	CIMMYTMA-BANK-007138				2	3							SINA30	1968-11-28											219	2014-11-24 15:12:10.0		219		MUNICIPIO DE CULIACAN	ALCOYONQUI	129.0000000000	24.7166666700	-107.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2065	20815		20815	CIMMYTMA-BANK-007140				2	3							SINA32	1968-11-29											4141	2014-11-24 15:12:10.0		4141		MUNICIPIO DE CULIACAN	JESUS MARIA	210.0000000000	25.1000000000	-107.4500000000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2066	20820		20820	CIMMYTMA-BANK-007143				2	3							SINA36	1968-11-29											1198	2014-11-24 15:12:10.0		1198		BADIRAGUATO	CAMICHIN	235.0000000000	25.3464200000	-107.5539170000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2067	20821		20821	CIMMYTMA-BANK-007149				2	3							SINA42	1968-11-29											7424	2014-11-24 15:12:10.0		7424		BADIRAGUATO	RANCHO LA SEMBRADA	242.0000000000	25.4069330000	-107.5595640000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2068	20823		20823	CIMMYTMA-BANK-007154				2	3							SINA48	1968-11-29											7462	2014-11-24 15:12:10.0		7462		BADIRAGUATO	RANCHO VIEJO	271.0000000000	25.4115150000	-107.5617240000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2069	20832		20832	CIMMYTMA-BANK-007157				2	3							SINA50	1968-11-30											219	2014-11-24 15:12:10.0		219		MUNICIPIO DE CULIACAN	ALCOYONQUI	129.0000000000	24.7166666700	-107.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2070	20841		20841	CIMMYTMA-BANK-007158				2	3							SINA51	1968-11-30											219	2014-11-24 15:12:10.0		219		MUNICIPIO DE CULIACAN	ALCOYONQUI	129.0000000000	24.7166666700	-107.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2071	20842		20842	CIMMYTMA-BANK-007160				2	3							SINA53	1968-11-30											219	2014-11-24 15:12:10.0		219		MUNICIPIO DE CULIACAN	ALCOYONQUI	129.0000000000	24.7166666700	-107.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2072	20845		20845	CIMMYTMA-BANK-007167				2	3							SINA59	1968-01-01											8918	2014-11-24 15:12:10.0		8918		MUNICIPIO BADIRAGUATO	SN JAVIER DE ABAJO	259.0000000000	25.4088950000	-107.5622560000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2073	20863		20863	CIMMYTMA-BANK-007168				2	3							SINA60	1968-01-01											8918	2014-11-24 15:12:10.0		8918		MUNICIPIO BADIRAGUATO	SN JAVIER DE ABAJO	259.0000000000	25.4088950000	-107.5622560000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2074	20870		20870	CIMMYTMA-BANK-007173				2	3							SINA66	1968-01-01											8918	2014-11-24 15:12:10.0		8918		MUNICIPIO BADIRAGUATO	SN JAVIER DE ABAJO	259.0000000000	25.4088950000	-107.5622560000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2075	20883		20883	CIMMYTMA-BANK-007177				2	3							SINA70	1968-01-01											8918	2014-11-24 15:12:10.0		8918		MUNICIPIO BADIRAGUATO	SN JAVIER DE ABAJO	259.0000000000	25.4088950000	-107.5622560000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2076	20908		20908	CIMMYTMA-BANK-007178				2	3							SINA71	1968-01-01											8918	2014-11-24 15:12:10.0		8918		MUNICIPIO BADIRAGUATO	SN JAVIER DE ABAJO	259.0000000000	25.4088950000	-107.5622560000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2077	20909		20909	CIMMYTMA-BANK-007181				2	3							SINA74	1968-12-06											5251	2014-11-24 15:12:10.0		5251		MUNICIPIO EL FUERTE	MAHONE	108.0000000000	26.4175330000	-108.5748290000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2079	20915		20915	CIMMYTMA-BANK-007185				2	3							SINA77	1968-01-01											4914	2014-11-24 15:12:10.0		4914		MUNICIPIO EL FUERTE	LAS TUNAS	107.0000000000	26.4394660000	-108.5914150000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2080	20916		20916	CIMMYTMA-BANK-007187				2	3							SINA79	1968-01-01											4389	2014-11-24 15:12:10.0		4389		MUNICIPIO EL FUERTE	LA CHICURA	140.0000000000	26.3000000000	-108.5666667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2081	20917		20917	CIMMYTMA-BANK-007189				2	3							SINA81	1968-01-01											5328	2014-11-24 15:12:10.0		5328		MUNICIPIO EL FUERTE	MAQUICOBA	75.0000000000	26.4215740000	-108.6394750000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2083	20919		20919	CIMMYTMA-BANK-007193				2	3							SINA85	1968-01-01											1040	2014-11-24 15:12:10.0		1040		MUNICIPIO DE CHOIX	BUYOBAMPO	244.0000000000	26.6333333300	-108.6333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2084	20920		20920	CIMMYTMA-BANK-007201				2	3							SINA95	1968-12-08											10000	2014-11-24 15:12:10.0		10000		MUNICIPIO DE CHOIX	YECORATO	416.0000000000	26.4254690000	-108.2115160000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2085	20925		20925	CIMMYTMA-BANK-007203				2	3							SINA97	1968-01-01											1729	2014-11-24 15:12:10.0		1729		MUNICIPIO DE CHOIX	CHICURAS	254.0000000000	26.7166666700	-108.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2086	20928		20928	CIMMYTMA-BANK-007204				2	3							SINA98	1968-01-01											1728	2014-11-24 15:12:10.0		1728		MUNICIPIO CHOIX	CHICURAS	254.0000000000	26.7166666700	-108.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2087	20930		20930	CIMMYTMA-BANK-007206				2	3							SINA100	1968-01-01											1729	2014-11-24 15:12:10.0		1729		MUNICIPIO DE CHOIX	CHICURAS	254.0000000000	26.7166666700	-108.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2088	20931		20931	CIMMYTMA-BANK-007207				2	3							SINA101	1968-01-01											1729	2014-11-24 15:12:10.0		1729		MUNICIPIO DE CHOIX	CHICURAS	254.0000000000	26.7166666700	-108.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2089	20932		20932	CIMMYTMA-BANK-007208				2	3							SINA102	1968-01-01											1729	2014-11-24 15:12:10.0		1729		MUNICIPIO DE CHOIX	CHICURAS	254.0000000000	26.7166666700	-108.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2090	20934		20934	CIMMYTMA-BANK-007211				2	3							SINA105	1968-01-01											1729	2014-11-24 15:12:10.0		1729		MUNICIPIO DE CHOIX	CHICURAS	254.0000000000	26.7166666700	-108.3333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2091	20937		20937	CIMMYTMA-BANK-007217				2	3							SINA111	1968-01-01											5377	2014-11-24 15:12:10.0		5377		MPIO. SINALOA DE LEYVA	MATAPAN	90.0000000000	25.8371130000	-108.2767210000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2092	20941		20941	CIMMYTMA-BANK-007221				2	3							SINA115	1968-01-01											4452	2014-11-24 15:12:11.0		4452		MPIO. SINALOA DE LEYVA	LA ESTANCIA	62.0000000000	25.8166666700	-108.2333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2093	20943		20943	CIMMYTMA-BANK-007223				2	3							SINA117	1968-11-30											219	2014-11-24 15:12:11.0		219		MUNICIPIO DE CULIACAN	ALCOYONQUI	129.0000000000	24.7166666700	-107.2166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2094	20945		20945	CIMMYTMA-BANK-007231				2	3							DURA107	1968-01-01											8129	2014-11-24 15:12:11.0		8129		MUNICIPIO DE TAMAZULA	SAN JOSE DEL PALMAR	243.0000000000	24.9726800000	-106.9835310000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2095	20946		20946	CIMMYTMA-BANK-007236				2	3							DURA112	1968-01-01											5176	2014-11-24 15:12:11.0		5176		MUNICIPIO DE TAMAZULA	LOS REMEDIOS	445.0000000000	24.6171590000	-106.3940780000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2097	20952		20952	CIMMYTMA-BANK-007241				2	3							DURA119	1968-01-01											5176	2014-11-24 15:12:12.0		5176		MUNICIPIO DE TAMAZULA	LOS REMEDIOS	445.0000000000	24.6171590000	-106.3940780000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2098	20957		20957	CIMMYTMA-BANK-007247				2	3							DURA126	1968-01-01											4869	2014-11-24 15:12:12.0		4869		MUNICIPIO DE TAMAZULA	LAS LAJAS	300.0000000000	24.9812510000	-106.9246340000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2099	20958		20958	CIMMYTMA-BANK-007252				2	3							SONO72	1968-12-10											7397	2014-11-24 15:12:12.0		7397		4KM AL NW DE ALAMOS	RANCHO EL DATIL	444.0000000000	27.0486610000	-108.9757240000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2100	20961		20961	CIMMYTMA-BANK-007254				2	3							SONO74	1968-12-10											6125	2014-11-24 15:12:12.0		6125		30KM AL ESTE DE ALAMOS	PALO INJERTO	387.0000000000	27.0333333300	-108.9333333000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2101	20963		20963	CIMMYTMA-BANK-007255				2	3							SONO75	1968-12-11											8483	2014-11-24 15:12:12.0		8483		MUNICIPIO IRIEGO	SANTA ANA	685.0000000000	30.5500000000	-111.1166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
2102	20964		20964	CIMMYTMA-BANK-007256				2	3							SONO76	1968-12-11											8483	2014-11-24 15:12:12.0		8483		MUNICIPIO IRIEGO	SANTA ANA	685.0000000000	30.5500000000	-111.1166667000	484	MX	MEX	MEXICO				2	Zea	mays subsp. mays		Maize	2	
