sample_id	accn_GID	testcross_GID
SEEDGWAS5240	20637	286781
SEEDGWAS5241	20638	286782
SEEDGWAS5242	22453	286783
SEEDGWAS5243	22638	286784
SEEDGWAS5244	22870	286785
SEEDGWAS5245	22875	286788
SEEDGWAS5246	22906	286789
SEEDGWAS5247	22927	286790
SEEDGWAS5248	22929	286791
SEEDGWAS5249	22935	286793
SEEDGWAS525	29163	241595
SEEDGWAS5250	22937	286795
SEEDGWAS5251	23088	286797
SEEDGWAS5252	23098	286798
SEEDGWAS5253	23103	286800
SEEDGWAS5254	23113	286801
SEEDGWAS5255	23114	286802
SEEDGWAS5256	23124	286803
SEEDGWAS5257	23126	286805
SEEDGWAS5258	23172	286807
SEEDGWAS5259	23174	286808
SEEDGWAS526	29270	241596
SEEDGWAS5260	23529	286809
SEEDGWAS5261	23655	286810
SEEDGWAS5262	23656	286811
SEEDGWAS5263	24081	286812
SEEDGWAS5264	24229	286813
SEEDGWAS5265	24261	286814
SEEDGWAS5266	24280	286815
SEEDGWAS5267	24350	286817
SEEDGWAS5268	24351	286818
SEEDGWAS5269	24454	286819
SEEDGWAS527	29271	241597
SEEDGWAS5270	24457	286822
SEEDGWAS5271	24459	286823
SEEDGWAS5272	24495	286824
SEEDGWAS5273	24515	286827
SEEDGWAS5274	24545	286828
SEEDGWAS5275	24554	286829
SEEDGWAS5276	24595	286830
SEEDGWAS5277	24631	286831
SEEDGWAS5278	23869	286833
SEEDGWAS5279	24968	286834
SEEDGWAS528	29272	241598
SEEDGWAS5280	25009	286836
SEEDGWAS5281	25037	286838
SEEDGWAS5282	25044	286839
SEEDGWAS5283	25082	286840
SEEDGWAS5284	25242	286841
SEEDGWAS5285	25246	286842
SEEDGWAS5286	25251	286843
SEEDGWAS5287	25255	286844
SEEDGWAS5288	25257	286845
SEEDGWAS5289	25375	286846
SEEDGWAS529	29279	241599
SEEDGWAS5290	25385	286847
SEEDGWAS5291	25419	286849
SEEDGWAS5292	25421	286850
SEEDGWAS5293	25456	286851
SEEDGWAS5294	25467	286853
SEEDGWAS5295	25479	286854
SEEDGWAS5296	25482	286855
SEEDGWAS5297	25497	286856
SEEDGWAS5298	25504	286857
SEEDGWAS5299	25506	286858
SEEDGWAS53	6638	241123
SEEDGWAS530	29323	241600
SEEDGWAS5300	25510	286859
SEEDGWAS5301	25513	286860
SEEDGWAS5302	25546	286861
SEEDGWAS5303	25896	286862
SEEDGWAS5304	25924	286863
SEEDGWAS5305	25926	286864
SEEDGWAS5306	26003	286865
SEEDGWAS5307	26023	286866
SEEDGWAS5308	26039	286867
SEEDGWAS5309	26042	286868
SEEDGWAS531	29356	241601
SEEDGWAS5310	26078	286869
SEEDGWAS5311	26100	286870
SEEDGWAS5312	26346	286871
SEEDGWAS5313	26350	286872
SEEDGWAS5314	26363	286873
SEEDGWAS5315	26370	286874
SEEDGWAS5316	26381	286875
SEEDGWAS5317	26465	286876
SEEDGWAS5318	26142	286877
SEEDGWAS5319	26147	286878
SEEDGWAS5320	26806	286879
SEEDGWAS5321	26814	286880
SEEDGWAS5322	26869	286881
SEEDGWAS5323	26139	286882
SEEDGWAS5324	26887	286883
SEEDGWAS5325	26916	286884
SEEDGWAS5326	26919	286885
SEEDGWAS5327	26921	286886
SEEDGWAS5328	26949	286887
SEEDGWAS5329	26974	286888
SEEDGWAS5330	26975	286889
SEEDGWAS5331	27019	286890
SEEDGWAS5332	27026	286891
SEEDGWAS5333	27040	286892
SEEDGWAS5334	27059	286893
SEEDGWAS5335	27063	286894
SEEDGWAS5336	27069	286895
SEEDGWAS5338	27049	286897
SEEDGWAS5339	27206	286898
SEEDGWAS5340	27207	286899
SEEDGWAS5341	27293	286900
SEEDGWAS5342	259340	286901
SEEDGWAS5343	259341	286903
SEEDGWAS5344	259348	286905
SEEDGWAS5345	27675	286906
SEEDGWAS5346	27389	286907
SEEDGWAS5347	27412	286908
SEEDGWAS5348	27428	286909
SEEDGWAS5349	27435	286910
SEEDGWAS535	29578	241605
SEEDGWAS5350	27435	286910
SEEDGWAS5351	27870	286911
SEEDGWAS5352	28137	286912
SEEDGWAS5353	28373	286913
SEEDGWAS5354	28382	286914
SEEDGWAS5355	28421	286915
SEEDGWAS5356	28840	286916
SEEDGWAS5357	28999	286917
SEEDGWAS5358	29015	286918
SEEDGWAS5359	28462	286919
SEEDGWAS536	29581	241606
SEEDGWAS5360	26307	286920
SEEDGWAS5361	26205	286921
SEEDGWAS5362	29430	286922
SEEDGWAS5363	29508	286924
SEEDGWAS5364	29522	286925
SEEDGWAS5365	29566	286926
SEEDGWAS5366	29622	286927
SEEDGWAS5367	263668	286928
SEEDGWAS5368	263670	286929
SEEDGWAS5369	29688	286930
SEEDGWAS537	29586	241607
SEEDGWAS5370	29701	286931
SEEDGWAS538	29587	241608
SEEDGWAS539	29594	241609
SEEDGWAS54	6649	241124
SEEDGWAS541	29597	241611
SEEDGWAS542	29600	241612
SEEDGWAS543	29605	241613
SEEDGWAS544	29606	241614
SEEDGWAS545	29609	241615
SEEDGWAS547	29615	241617
SEEDGWAS548	29616	241618
SEEDGWAS549	29626	241619
SEEDGWAS55	6650	241125
SEEDGWAS550	30031	241620
SEEDGWAS551	30036	241621
SEEDGWAS552	30051	241622
SEEDGWAS553	30055	241623
SEEDGWAS554	30057	241624
SEEDGWAS555	30058	241625
SEEDGWAS556	30059	241626
SEEDGWAS557	30060	241627
SEEDGWAS559	30070	241629
SEEDGWAS56	6725	241126
SEEDGWAS560	30073	241630
SEEDGWAS561	30074	241631
SEEDGWAS562	30075	241632
SEEDGWAS563	30076	241633
SEEDGWAS564	30078	241634
SEEDGWAS565	30112	241635
SEEDGWAS567	30140	241637
SEEDGWAS568	30148	241638
SEEDGWAS569	30153	241639
SEEDGWAS57	6727	241127
SEEDGWAS570	30165	241640
SEEDGWAS572	30183	241642
SEEDGWAS573	30185	241643
SEEDGWAS574	30190	241644
SEEDGWAS576	30230	241646
SEEDGWAS577	30231	241647
SEEDGWAS578	30243	241648
SEEDGWAS579	30246	241649
SEEDGWAS581	30249	241651
SEEDGWAS582	30251	241652
SEEDGWAS584	30254	241654
SEEDGWAS585	30271	241655
SEEDGWAS586	30278	241656
SEEDGWAS587	30283	241657
SEEDGWAS588	11	241658
SEEDGWAS589	41	241659
SEEDGWAS59	6747	241129
SEEDGWAS590	819	241660
SEEDGWAS591	2235	241661
SEEDGWAS592	3188	241662
SEEDGWAS593	3433	241663
SEEDGWAS594	3683	241664
SEEDGWAS595	5468	241665
SEEDGWAS596	5875	241666
SEEDGWAS597	6362	241667
SEEDGWAS598	6694	241668
SEEDGWAS6	2121	241076
SEEDGWAS60	6751	241130
SEEDGWAS600	7150	241670
SEEDGWAS601	8340	241671
SEEDGWAS602	8351	241672
SEEDGWAS603	8353	241673
SEEDGWAS604	8365	241674
SEEDGWAS605	8370	241675
SEEDGWAS606	8871	241676
SEEDGWAS609	8977	241679
SEEDGWAS610	9818	241680
SEEDGWAS611	9849	241681
SEEDGWAS612	11401	241682
SEEDGWAS613	11402	241683
SEEDGWAS614	11461	241684
SEEDGWAS615	11717	241685
SEEDGWAS616	11720	241686
SEEDGWAS617	11727	241687
SEEDGWAS618	11735	241688
SEEDGWAS619	11793	241689
SEEDGWAS620	11819	241690
SEEDGWAS621	12082	241691
SEEDGWAS622	12590	241692
SEEDGWAS623	12735	241693
SEEDGWAS624	12800	241695
SEEDGWAS625	12801	241696
SEEDGWAS626	13147	241697
SEEDGWAS627	13434	241698
SEEDGWAS628	15417	241699
SEEDGWAS63	6766	241133
SEEDGWAS632	16726	241703
SEEDGWAS634	16804	241705
SEEDGWAS636	17542	241707
SEEDGWAS637	17557	241708
SEEDGWAS639	20672	241710
SEEDGWAS64	6800	241134
SEEDGWAS640	20724	241711
SEEDGWAS641	22230	241712
SEEDGWAS642	23395	241713
SEEDGWAS644	24085	241715
SEEDGWAS645	24270	241716
SEEDGWAS647	24668	241718
SEEDGWAS648	24679	241719
SEEDGWAS649	25010	241720
SEEDGWAS65	6977	241135
SEEDGWAS650	25410	241721
SEEDGWAS651	25780	241722
SEEDGWAS652	25781	241723
SEEDGWAS653	25788	241724
SEEDGWAS655	25963	241726
SEEDGWAS656	26171	241727
SEEDGWAS657	26175	241728
SEEDGWAS658	26179	241729
SEEDGWAS659	27045	241730
SEEDGWAS66	7061	241136
SEEDGWAS660	27106	241731
SEEDGWAS661	27188	241732
SEEDGWAS662	27495	241733
SEEDGWAS663	27821	241734
SEEDGWAS664	27828	241735
SEEDGWAS665	27898	241736
SEEDGWAS666	28308	241737
SEEDGWAS667	28319	241738
SEEDGWAS668	28323	241739
SEEDGWAS669	28461	241740
SEEDGWAS670	28539	241741
SEEDGWAS671	28776	241742
SEEDGWAS672	28838	241743
SEEDGWAS674	29056	241745
SEEDGWAS675	29287	241746
SEEDGWAS676	30259	241747
SEEDGWAS677	52	241748
SEEDGWAS678	67	241749
SEEDGWAS68	7085	241138
SEEDGWAS680	277	241751
SEEDGWAS681	1492	241752
SEEDGWAS682	1902	241753
SEEDGWAS683	1915	241754
SEEDGWAS684	1940	241755
SEEDGWAS685	2127	241756
SEEDGWAS686	3436	241757
SEEDGWAS687	3439	241758
SEEDGWAS689	5739	241760
SEEDGWAS69	7091	241139
SEEDGWAS690	5740	241761
SEEDGWAS692	5915	241763
SEEDGWAS693	5958	241764
SEEDGWAS694	5962	241765
SEEDGWAS695	6297	241766
SEEDGWAS696	6485	241767
SEEDGWAS697	6623	241768
SEEDGWAS698	6660	241769
SEEDGWAS699	6662	241770
SEEDGWAS700	6676	241771
SEEDGWAS701	6681	241772
SEEDGWAS702	6756	241773
SEEDGWAS703	6784	241774
SEEDGWAS704	6791	241775
SEEDGWAS705	6794	241776
SEEDGWAS706	6901	241777
SEEDGWAS707	6902	241778
SEEDGWAS71	7107	241141
SEEDGWAS710	7082	241781
SEEDGWAS711	7084	241782
SEEDGWAS712	7092	241783
SEEDGWAS713	7098	241784
SEEDGWAS714	7101	241785
SEEDGWAS715	7149	241786
SEEDGWAS716	7156	241787
SEEDGWAS717	7163	241788
SEEDGWAS718	7196	241789
SEEDGWAS719	7205	241790
SEEDGWAS72	7152	241142
SEEDGWAS720	7210	241791
SEEDGWAS721	7233	241792
SEEDGWAS722	7256	241793
SEEDGWAS723	7275	241794
SEEDGWAS724	7352	241795
SEEDGWAS725	7362	241796
SEEDGWAS726	7363	241797
SEEDGWAS728	7450	241799
SEEDGWAS729	7591	241800
SEEDGWAS73	7204	241143
SEEDGWAS730	7607	241801
SEEDGWAS732	7626	241803
SEEDGWAS733	7650	241804
SEEDGWAS734	7654	241805
SEEDGWAS735	7660	241806
SEEDGWAS736	7661	241807
SEEDGWAS737	7682	241808
SEEDGWAS738	7683	241809
SEEDGWAS739	7691	241810
SEEDGWAS740	7693	241811
SEEDGWAS741	7694	241812
SEEDGWAS743	7703	241814
SEEDGWAS744	7705	241815
SEEDGWAS746	8174	241817
SEEDGWAS748	8342	241819
SEEDGWAS749	8349	241820
SEEDGWAS751	8901	241822
SEEDGWAS752	8909	241823
SEEDGWAS753	8994	241824
SEEDGWAS754	9180	241825
SEEDGWAS755	9346	241826
SEEDGWAS756	9353	241827
SEEDGWAS757	9398	241828
SEEDGWAS758	9463	241829
SEEDGWAS759	9469	241830
SEEDGWAS76	7230	241146
SEEDGWAS760	9482	241831
SEEDGWAS761	9491	241832
SEEDGWAS763	9517	241834
SEEDGWAS764	9606	241835
SEEDGWAS765	9658	241836
SEEDGWAS768	9675	241839
SEEDGWAS769	9730	241840
SEEDGWAS77	7243	241147
SEEDGWAS771	9766	241842
SEEDGWAS772	9770	241843
SEEDGWAS773	9779	241844
SEEDGWAS774	10336	241845
SEEDGWAS775	11153	241846
SEEDGWAS776	11182	241847
SEEDGWAS777	11417	241848
SEEDGWAS778	11423	241849
SEEDGWAS780	11560	241851
SEEDGWAS782	11700	241853
SEEDGWAS783	11716	241854
SEEDGWAS784	11732	241855
SEEDGWAS785	11734	241856
SEEDGWAS786	11741	241857
SEEDGWAS787	11761	241858
SEEDGWAS788	11766	241859
SEEDGWAS789	11782	241860
SEEDGWAS790	11783	241861
SEEDGWAS791	11836	241862
SEEDGWAS792	11862	241863
SEEDGWAS793	11998	241864
SEEDGWAS794	12068	241865
SEEDGWAS795	12075	241866
SEEDGWAS796	12146	241867
SEEDGWAS797	12189	241868
SEEDGWAS798	12191	241869
SEEDGWAS799	12195	241870
SEEDGWAS8	3473	241078
SEEDGWAS80	7250	241150
SEEDGWAS800	12351	241871
SEEDGWAS801	12354	241872
SEEDGWAS802	12516	241873
SEEDGWAS803	12548	241874
SEEDGWAS804	12613	241875
SEEDGWAS805	12625	241876
SEEDGWAS806	12626	241877
SEEDGWAS807	12641	241878
SEEDGWAS808	12681	241879
SEEDGWAS809	12764	241880
SEEDGWAS81	7290	241151
SEEDGWAS810	12831	241881
SEEDGWAS812	12889	241883
SEEDGWAS814	12936	241885
SEEDGWAS815	12939	241886
SEEDGWAS816	12940	241887
SEEDGWAS817	12964	241888
SEEDGWAS818	12966	241889
SEEDGWAS819	12970	241890
SEEDGWAS820	12983	241891
SEEDGWAS821	12990	241892
SEEDGWAS822	12992	241893
SEEDGWAS823	12999	241894
SEEDGWAS824	13001	241895
SEEDGWAS825	13012	241896
SEEDGWAS826	13021	241897
SEEDGWAS827	13054	241898
SEEDGWAS828	13057	241899
SEEDGWAS829	13062	241900
SEEDGWAS83	7357	241153
SEEDGWAS830	13064	241901
SEEDGWAS831	13066	241902
SEEDGWAS832	13103	241903
SEEDGWAS833	13111	241904
SEEDGWAS834	14302	241905
SEEDGWAS835	14308	241906
SEEDGWAS836	14322	241907
SEEDGWAS837	14351	241908
SEEDGWAS838	14822	241909
SEEDGWAS839	14935	241910
SEEDGWAS840	15279	241911
SEEDGWAS841	15329	241912
SEEDGWAS843	15781	241914
SEEDGWAS844	15805	241915
SEEDGWAS845	15806	241916
SEEDGWAS846	16015	241917
SEEDGWAS847	16054	241918
SEEDGWAS848	16060	241919
SEEDGWAS85	7384	241155
SEEDGWAS850	16283	241921
SEEDGWAS851	16412	241922
SEEDGWAS852	16477	241923
SEEDGWAS853	16489	241924
SEEDGWAS854	16788	241925
SEEDGWAS855	16819	241926
SEEDGWAS857	16921	241928
SEEDGWAS858	16925	241929
SEEDGWAS859	16931	241930
SEEDGWAS860	17053	241931
SEEDGWAS861	17078	241932
SEEDGWAS862	17099	241933
SEEDGWAS864	17572	241935
SEEDGWAS865	17582	241936
SEEDGWAS866	17590	241937
SEEDGWAS867	17740	241938
SEEDGWAS868	19348	241939
SEEDGWAS869	19351	241940
SEEDGWAS87	7473	241157
SEEDGWAS871	19389	241942
SEEDGWAS872	19392	241943
SEEDGWAS873	20038	241944
SEEDGWAS874	20076	241945
SEEDGWAS875	20648	241946
SEEDGWAS876	20688	241947
SEEDGWAS877	20736	241948
SEEDGWAS878	20737	241949
SEEDGWAS879	20909	241950
SEEDGWAS880	20920	241951
SEEDGWAS881	20931	241952
SEEDGWAS882	21306	241953
SEEDGWAS883	21344	241954
SEEDGWAS885	21724	241956
SEEDGWAS886	21755	241957
SEEDGWAS887	21861	241958
SEEDGWAS888	21869	241959
SEEDGWAS889	22061	241960
SEEDGWAS89	7495	241159
SEEDGWAS890	22470	241961
SEEDGWAS891	22581	241962
SEEDGWAS892	22589	241963
SEEDGWAS893	22673	241964
SEEDGWAS894	22767	241965
SEEDGWAS895	23178	241966
SEEDGWAS896	23200	241967
SEEDGWAS897	23204	241968
SEEDGWAS898	23316	241969
SEEDGWAS899	23331	241970
SEEDGWAS9	5368	241079
SEEDGWAS90	7587	241160
SEEDGWAS900	23354	241971
SEEDGWAS901	23390	241972
SEEDGWAS902	23487	241973
SEEDGWAS903	23510	241974
SEEDGWAS905	23581	241976
SEEDGWAS906	23708	241977
SEEDGWAS907	23715	241978
SEEDGWAS908	23870	241979
SEEDGWAS909	23881	241980
SEEDGWAS91	7621	241161
SEEDGWAS910	23894	241981
SEEDGWAS911	23895	241982
SEEDGWAS912	23900	241983
SEEDGWAS913	23901	241984
SEEDGWAS914	23906	241985
SEEDGWAS915	23907	241986
SEEDGWAS917	23926	241988
SEEDGWAS918	24030	241989
SEEDGWAS919	24107	241990
SEEDGWAS92	7624	241162
SEEDGWAS920	24139	241991
SEEDGWAS921	24159	241992
SEEDGWAS922	24169	241993
SEEDGWAS923	24170	241994
SEEDGWAS925	24319	241996
SEEDGWAS927	24407	241998
SEEDGWAS928	24410	241999
SEEDGWAS929	24411	242000
SEEDGWAS93	7625	241163
SEEDGWAS930	24421	242001
SEEDGWAS931	24426	242002
SEEDGWAS932	24429	242003
SEEDGWAS933	24619	242004
SEEDGWAS934	24652	242005
SEEDGWAS935	24754	242006
SEEDGWAS936	24774	242007
SEEDGWAS937	24787	242008
SEEDGWAS938	24816	242009
SEEDGWAS94	7637	241164
SEEDGWAS940	24941	242011
SEEDGWAS941	24983	242012
SEEDGWAS942	25062	242013
SEEDGWAS943	25067	242014
SEEDGWAS944	25114	242015
SEEDGWAS945	25115	242016
SEEDGWAS946	25129	242017
SEEDGWAS947	25132	242018
SEEDGWAS948	25134	242019
SEEDGWAS949	25137	242020
SEEDGWAS95	7658	241165
SEEDGWAS950	25195	242021
SEEDGWAS951	25200	242022
SEEDGWAS952	25201	242023
SEEDGWAS953	25216	242024
SEEDGWAS954	25244	242025
SEEDGWAS955	25253	242026
SEEDGWAS956	25355	242027
SEEDGWAS958	25413	242029
SEEDGWAS959	25416	242030
SEEDGWAS96	7664	241166
SEEDGWAS960	25434	242031
SEEDGWAS961	25444	242032
SEEDGWAS963	25613	242034
SEEDGWAS964	25706	242035
SEEDGWAS966	25743	242037
SEEDGWAS967	25754	242038
SEEDGWAS968	25758	242039
SEEDGWAS969	25760	242040
SEEDGWAS970	25769	242041
SEEDGWAS971	25771	242042
SEEDGWAS973	25804	242044
SEEDGWAS975	25845	242046
SEEDGWAS976	25855	242047
SEEDGWAS977	25858	242048
SEEDGWAS978	26109	242049
SEEDGWAS979	26111	242050
SEEDGWAS98	7695	241168
SEEDGWAS980	26122	242051
SEEDGWAS981	26131	242052
SEEDGWAS982	26178	242053
SEEDGWAS983	26345	242054
SEEDGWAS984	26365	242055
SEEDGWAS985	26495	242056
SEEDGWAS986	26515	242057
SEEDGWAS987	26580	242058
SEEDGWAS989	26595	242060
SEEDGWAS99	7708	241169
SEEDGWAS991	26751	242062
SEEDGWAS992	26773	242063
SEEDGWAS993	26788	242064
SEEDGWAS994	26831	242065
SEEDGWAS995	26835	242066
SEEDGWAS997	26852	242068
SEEDGWAS998	26854	242069
SEEDGWAS999	26969	242070
